college_code,branch_code,allotted_category,year,opening_rank,closing_rank,seats_filled
1124,MR,OC,2022,31127,114377,3
1125,CS,OC,2022,94581,152268,6
1126,AD,BC,2022,117392,136734,2
1126,AD,MBC,2022,117927,125209,3
1126,AD,OC,2022,61927,111700,5
1126,AD,SC,2022,117069,117069,1
1126,AG,OC,2022,109627,109627,1
1126,BM,BC,2022,148100,148100,1
1126,BM,MBC,2022,147594,152630,2
1126,BM,OC,2022,30926,146355,7
1126,CS,BC,2022,94050,115759,6
1126,CS,MBC,2022,117651,139315,5
1126,CS,OC,2022,37980,74973,2
1126,CS,SC,2022,125960,151797,6
1126,EC,BC,2022,137674,155776,4
1126,EC,MBC,2022,137965,137965,1
1126,EC,OC,2022,94967,135098,8
1126,RM,OC,2022,118964,144447,6
1126,SC,OC,2022,107592,153054,7
1127,BT,OC,2022,26474,154324,8
1127,CH,OC,2022,135193,144321,3
1127,CS,BC,2022,47826,115500,4
1127,CS,MBC,2022,81506,108486,3
1127,CS,OC,2022,63282,63282,1
1127,CS,SC,2022,116091,146042,6
1127,EC,BC,2022,124117,128693,2
1127,EC,BCM,2022,126192,126192,1
1127,EC,MBC,2022,129542,152199,3
1127,EC,OC,2022,36092,121957,6
1127,EC,SC,2022,130293,154168,2
1127,EE,OC,2022,131021,148260,2
1127,IT,BC,2022,79370,118483,4
1127,IT,MBC,2022,107059,122008,3
1127,IT,SC,2022,107768,109229,2
1128,AD,BC,2022,25766,46733,16
1128,AD,BCM,2022,40977,41835,2
1128,AD,MBC,2022,32082,58101,9
1128,AD,OC,2022,11246,25461,17
1128,AD,SC,2022,76088,95576,4
1128,AD,SCA,2022,134986,134986,1
1128,CS,BC,2022,21062,34996,22
1128,CS,BCM,2022,43212,43212,1
1128,CS,MBC,2022,21184,45973,16
1128,CS,OC,2022,8213,21042,25
1128,CS,SC,2022,62219,105749,3
1128,CS,SCA,2022,101061,101061,1
1128,CS,ST,2022,110846,110846,1
1128,EC,BC,2022,29722,50526,14
1128,EC,BCM,2022,35515,35515,1
1128,EC,MBC,2022,33504,48831,9
1128,EC,OC,2022,15304,46008,18
1128,EC,SC,2022,32050,95268,3
1128,SC,BC,2022,26667,37385,8
1128,SC,BCM,2022,35799,35799,1
1128,SC,MBC,2022,36344,44689,4
1128,SC,OC,2022,15227,47764,9
1128,SC,SCA,2022,76859,76859,1
1133,CS,BC,2022,137314,154650,4
1133,CS,MBC,2022,115643,133610,3
1133,CS,OC,2022,24957,109873,8
1133,CS,SC,2022,120090,131496,5
1133,CS,SCA,2022,137375,137375,1
1133,EC,MBC,2022,155870,155870,1
1133,EC,OC,2022,28588,155772,14
1133,ME,OC,2022,44158,44158,1
1137,AD,BC,2022,80954,100854,4
1137,AD,MBC,2022,94979,120317,6
1137,AD,OC,2022,13905,43193,2
1137,AD,SC,2022,119684,148780,4
1137,AD,SCA,2022,146429,146429,1
1137,CE,OC,2022,136707,154887,2
1137,CS,BC,2022,59518,61200,2
1137,CS,BCM,2022,99784,99784,1
1137,CS,OC,2022,21203,44942,8
1137,CS,SC,2022,106312,130904,4
1137,CS,SCA,2022,91965,153926,2
1137,EC,BC,2022,86806,153027,5
1137,EC,MBC,2022,121050,154013,8
1137,EC,OC,2022,51947,120586,11
1137,EC,SC,2022,137499,154700,6
1137,EC,SCA,2022,143583,143583,1
1137,EE,OC,2022,101895,155491,13
1137,ME,OC,2022,123871,145283,2
1140,AD,BC,2022,41271,74748,2
1140,AD,MBC,2022,42524,74648,4
1140,AD,OC,2022,10330,62636,12
1140,AD,SC,2022,114560,137747,4
1140,CB,BC,2022,67308,67308,1
1140,CB,BCM,2022,97750,97750,1
1140,CB,OC,2022,42217,58545,4
1140,CB,SC,2022,125210,125210,1
1140,CS,BC,2022,38891,38891,1
1140,CS,MBC,2022,43000,43000,1
1140,CS,OC,2022,26351,46182,8
1140,CS,SC,2022,110195,110195,1
1140,EC,BC,2022,79422,79422,1
1140,EC,OC,2022,19014,42242,9
1140,EC,SC,2022,117738,145697,3
1140,IT,BCM,2022,75927,75927,1
1140,IT,OC,2022,28265,43683,8
1140,IT,SC,2022,101177,138806,3
1140,ME,BC,2022,98793,98793,1
1140,ME,MBC,2022,129233,129233,1
1149,AD,BC,2022,32536,79302,23
1149,AD,BCM,2022,31305,31848,2
1149,AD,MBC,2022,31827,55381,12
1149,AD,OC,2022,13569,55007,27
1149,AD,SC,2022,62677,116243,8
1149,CS,BC,2022,17688,47445,21
1149,CS,BCM,2022,24840,39882,3
1149,CS,MBC,2022,18786,36951,16
1149,CS,OC,2022,1457,17578,25
1149,CS,SC,2022,41680,53041,2
1149,CS,ST,2022,110340,110340,1
1149,EC,BC,2022,31300,59811,19
1149,EC,BCM,2022,36971,36971,1
1149,EC,MBC,2022,31723,69284,8
1149,EC,OC,2022,18557,47984,26
1149,EC,SC,2022,84814,143658,10
1149,EE,MBC,2022,43765,83998,2
1149,EE,OC,2022,31890,72023,12
1149,EE,SC,2022,138450,144852,2
1149,IT,BC,2022,22522,52954,16
1149,IT,BCM,2022,30869,30869,1
1149,IT,MBC,2022,26290,46384,12
1149,IT,OC,2022,4390,22508,17
1149,IT,SC,2022,83812,96075,4
1149,ME,BC,2022,127582,127582,1
1149,ME,MBC,2022,123843,151154,2
1149,ME,OC,2022,34374,121261,10
1150,AG,OC,2022,62137,156203,10
1150,BM,OC,2022,115868,155805,7
1150,FD,OC,2022,109117,109117,1
1202,AD,BC,2022,87128,103419,5
1202,AD,BCM,2022,120884,120884,1
1202,AD,MBC,2022,84277,150638,7
1202,AD,OC,2022,41168,42470,2
1202,AD,SC,2022,95082,137125,7
1202,CS,BC,2022,55569,110898,7
1202,CS,BCM,2022,116620,116620,1
1202,CS,MBC,2022,60636,150488,8
1202,CS,OC,2022,10305,10305,1
1202,CS,SC,2022,99427,126527,6
1202,CS,SCA,2022,106942,106942,1
1202,EC,BC,2022,100360,123688,9
1202,EC,BCM,2022,133721,133721,1
1202,EC,MBC,2022,91479,123297,8
1202,EC,OC,2022,7920,81659,2
1202,EC,SC,2022,105374,144808,6
1202,EE,BC,2022,128424,133336,3
1202,EE,BCM,2022,144311,144311,1
1202,EE,MBC,2022,129749,131281,2
1202,EE,OC,2022,53858,127352,8
1202,EE,SC,2022,128266,151602,4
1202,IT,BC,2022,97742,108989,3
1202,IT,BCM,2022,123812,123812,1
1202,IT,MBC,2022,80505,135927,5
1202,IT,OC,2022,23956,81204,2
1202,IT,SC,2022,95414,113738,4
1202,ME,BC,2022,143595,155980,4
1202,ME,BCM,2022,137828,137828,1
1202,ME,MBC,2022,140551,148948,4
1202,ME,OC,2022,117734,137624,7
1205,CS,OC,2022,150208,150208,1
1207,AD,BC,2022,110361,138764,15
1207,AD,MBC,2022,114428,151940,7
1207,AD,OC,2022,53008,108757,9
1207,AD,SC,2022,109943,153178,3
1207,AM,BC,2022,118890,153758,7
1207,AM,MBC,2022,115231,127817,3
1207,AM,OC,2022,98564,113826,5
1207,BM,BC,2022,88479,152485,8
1207,BM,MBC,2022,125864,143258,4
1207,BM,OC,2022,59072,125624,8
1207,BM,SC,2022,128383,156090,7
1207,CS,BC,2022,50213,130323,10
1207,CS,BCM,2022,148417,148417,1
1207,CS,MBC,2022,86530,130938,11
1207,CS,OC,2022,26226,49890,2
1207,CS,SC,2022,80176,114768,2
1207,CS,SCA,2022,144614,144614,1
1207,EC,BC,2022,122036,155603,8
1207,EC,MBC,2022,120810,155584,11
1207,EC,OC,2022,33132,117846,11
1207,EC,SC,2022,120567,143642,6
1207,IT,BC,2022,94775,126043,8
1207,IT,BCM,2022,113365,128397,2
1207,IT,MBC,2022,94729,145727,9
1207,IT,OC,2022,30778,92201,5
1207,IT,SC,2022,102580,154464,8
1207,ME,OC,2022,36487,154432,9
1207,RM,OC,2022,129348,153063,7
1207,RM,SC,2022,155615,155727,2
1209,CE,OC,2022,153512,153512,1
1209,CS,OC,2022,91475,151467,6
1209,IT,OC,2022,65786,124785,2
1210,AD,BC,2022,31335,53397,47
1210,AD,BCM,2022,34815,39388,2
1210,AD,MBC,2022,31981,65632,23
1210,AD,OC,2022,11551,46792,51
1210,AD,SC,2022,79063,109376,15
1210,AL,BC,2022,27521,64620,8
1210,AL,BCM,2022,41015,41015,1
1210,AL,MBC,2022,33789,44393,6
1210,AL,OC,2022,20543,62931,8
1210,AL,SC,2022,106286,142795,4
1210,CB,BC,2022,33351,66096,20
1210,CB,BCM,2022,42871,42871,1
1210,CB,MBC,2022,34945,70580,15
1210,CB,OC,2022,7873,61199,35
1210,CB,SC,2022,90622,147967,13
1210,CS,BC,2022,20836,34576,66
1210,CS,BCM,2022,23913,54287,9
1210,CS,MBC,2022,20966,46066,50
1210,CS,OC,2022,1126,20611,76
1210,CS,SC,2022,27834,68535,12
1210,CS,SCA,2022,70551,70551,1
1210,CS,ST,2022,122507,122507,1
1210,EC,BC,2022,34060,62453,44
1210,EC,BCM,2022,36019,70762,5
1210,EC,MBC,2022,35257,71815,30
1210,EC,OC,2022,8983,54689,71
1210,EC,SC,2022,71009,115397,23
1210,EE,BC,2022,74852,80156,2
1210,EE,BCM,2022,96705,96705,1
1210,EE,MBC,2022,85300,85300,1
1210,EE,OC,2022,16374,65934,17
1210,EE,SC,2022,117032,152684,8
1210,IT,BC,2022,27458,50832,46
1210,IT,BCM,2022,26939,34952,5
1210,IT,MBC,2022,28115,46054,30
1210,IT,OC,2022,6119,26888,51
1210,IT,SC,2022,54056,100498,7
1210,IT,SCA,2022,107480,121950,2
1210,IT,ST,2022,127843,127843,1
1210,ME,BC,2022,95445,150387,26
1210,ME,BCM,2022,114254,135561,2
1210,ME,MBC,2022,83340,141748,21
1210,ME,OC,2022,81928,89010,2
1210,ME,SC,2022,99048,153802,6
1211,AD,BC,2022,7845,8931,7
1211,AD,BCM,2022,8193,8193,1
1211,AD,MBC,2022,7319,9979,6
1211,AD,OC,2022,2600,6537,8
1211,AD,SC,2022,10759,43806,5
1211,AE,BC,2022,24376,42270,7
1211,AE,BCM,2022,39104,39104,1
1211,AE,MBC,2022,21466,42171,3
1211,AE,OC,2022,8832,20384,7
1211,AE,SC,2022,42461,42461,1
1211,AL,BC,2022,9255,11682,21
1211,AL,BCM,2022,12505,23461,3
1211,AL,MBC,2022,8816,18086,15
1211,AL,OC,2022,5259,8230,26
1211,AL,SC,2022,25745,54424,9
1211,AL,SCA,2022,96833,96833,1
1211,AL,ST,2022,116698,116698,1
1211,AU,OC,2022,37109,45070,4
1211,BM,BC,2022,18274,51555,16
1211,BM,BCM,2022,24333,32018,2
1211,BM,MBC,2022,21874,58803,9
1211,BM,OC,2022,6340,18249,17
1211,BM,SC,2022,25730,64300,5
1211,BT,BC,2022,17907,85231,23
1211,BT,BCM,2022,28137,44600,2
1211,BT,MBC,2022,17581,69422,13
1211,BT,OC,2022,3025,46499,26
1211,BT,SC,2022,25764,57621,8
1211,BT,SCA,2022,96497,96497,1
1211,BT,ST,2022,28541,28541,1
1211,CB,BC,2022,9863,11532,14
1211,CB,BCM,2022,14964,14969,2
1211,CB,MBC,2022,11336,17435,11
1211,CB,OC,2022,1526,9856,17
1211,CB,SC,2022,33303,42955,7
1211,CD,BC,2022,11820,13147,7
1211,CD,BCM,2022,13151,13151,1
1211,CD,MBC,2022,13025,17645,6
1211,CD,OC,2022,8111,9803,7
1211,CD,SC,2022,38393,44629,3
1211,CE,BC,2022,76771,76771,1
1211,CE,BCM,2022,152611,152611,1
1211,CE,OC,2022,15021,73416,8
1211,CH,BC,2022,30475,75920,8
1211,CH,BCM,2022,40672,40672,1
1211,CH,MBC,2022,38837,38837,1
1211,CH,OC,2022,15930,50525,9
1211,CH,SC,2022,106198,106198,1
1211,CS,BC,2022,4386,7054,35
1211,CS,BCM,2022,6464,8524,4
1211,CS,MBC,2022,5151,10694,27
1211,CS,OC,2022,967,4350,42
1211,CS,SC,2022,13988,31092,20
1211,CS,SCA,2022,31348,113914,2
1211,CS,ST,2022,43217,43217,1
1211,EC,BC,2022,7602,10474,29
1211,EC,BCM,2022,12142,15070,4
1211,EC,MBC,2022,8809,15372,21
1211,EC,OC,2022,3298,7587,32
1211,EC,SC,2022,15678,47752,16
1211,EC,SCA,2022,43191,135557,3
1211,EC,ST,2022,109875,109875,1
1211,EE,BC,2022,16201,50139,14
1211,EE,BCM,2022,16778,30356,2
1211,EE,MBC,2022,17349,46874,11
1211,EE,OC,2022,1885,15604,18
1211,EE,SC,2022,32328,78314,4
1211,FD,BC,2022,31385,44258,8
1211,FD,BCM,2022,106583,106583,1
1211,FD,MBC,2022,37610,81516,3
1211,FD,OC,2022,15479,46368,9
1211,FD,SC,2022,35972,35972,1
1211,IT,BC,2022,7100,8839,22
1211,IT,BCM,2022,7905,11463,4
1211,IT,MBC,2022,8187,12396,15
1211,IT,OC,2022,4123,6341,25
1211,IT,SC,2022,26338,41923,12
1211,IT,SCA,2022,117849,129039,2
1211,ME,BC,2022,30244,66367,15
1211,ME,BCM,2022,36212,40219,2
1211,ME,MBC,2022,34367,42200,7
1211,ME,OC,2022,4979,28390,17
1211,ME,SC,2022,34223,97495,3
1211,ME,SCA,2022,140019,140019,1
1211,MZ,BC,2022,24270,33153,8
1211,MZ,BCM,2022,29784,29784,1
1211,MZ,MBC,2022,28257,40084,5
1211,MZ,OC,2022,11425,52115,9
1211,RM,BC,2022,19751,28096,8
1211,RM,MBC,2022,27555,40528,4
1211,RM,OC,2022,10394,46029,9
1212,BM,OC,2022,101112,153912,7
1212,CS,BC,2022,116931,144341,2
1212,CS,MBC,2022,123491,141642,2
1212,CS,SC,2022,121632,148797,3
1212,EC,MBC,2022,152333,152333,1
1212,EC,OC,2022,111183,151024,7
1212,EE,OC,2022,20787,151173,2
1212,ME,OC,2022,132178,143909,2
1212,PE,OC,2022,38870,143438,3
1213,BM,OC,2022,155761,155761,1
1213,CB,OC,2022,123283,152762,5
1213,CS,BC,2022,104598,116542,2
1213,CS,BCM,2022,149294,149294,1
1213,CS,MBC,2022,115911,126869,4
1213,CS,OC,2022,101489,104205,3
1213,CS,SC,2022,138120,138120,1
1213,EC,OC,2022,142312,155007,2
1213,EE,OC,2022,137327,137327,1
1213,IT,BC,2022,151226,151226,1
1213,IT,BCM,2022,130939,130939,1
1213,IT,MBC,2022,133911,140411,2
1213,IT,OC,2022,109199,129906,7
1216,AD,BC,2022,27883,65792,31
1216,AD,BCM,2022,27724,34805,4
1216,AD,MBC,2022,28906,62087,19
1216,AD,OC,2022,6448,57470,35
1216,AD,SC,2022,43964,111082,9
1216,AG,BC,2022,54455,54455,1
1216,AG,OC,2022,24456,38518,2
1216,AG,SC,2022,102949,126788,2
1216,AL,BC,2022,37045,89142,17
1216,AL,BCM,2022,33832,38418,2
1216,AL,MBC,2022,38121,65763,6
1216,AL,OC,2022,19552,64501,23
1216,AL,SC,2022,85938,126121,4
1216,BM,BC,2022,27260,41032,5
1216,BM,MBC,2022,34407,37365,2
1216,BM,OC,2022,14551,46210,6
1216,BM,SC,2022,94880,122346,2
1216,CE,BC,2022,101331,114387,5
1216,CE,MBC,2022,125980,128700,2
1216,CH,OC,2022,25691,45092,3
1216,CH,SC,2022,108335,133564,2
1216,CI,BC,2022,39964,51519,10
1216,CI,MBC,2022,40763,65815,5
1216,CI,OC,2022,15022,49997,12
1216,CI,SC,2022,109944,115852,2
1216,CS,BC,2022,18840,48362,30
1216,CS,BCM,2022,20381,43527,4
1216,CS,MBC,2022,18798,53944,22
1216,CS,OC,2022,6978,18773,32
1216,CS,SC,2022,42105,82957,6
1216,CS,SCA,2022,124900,124900,1
1216,CS,ST,2022,127377,127377,1
1216,EC,BC,2022,34312,64990,40
1216,EC,BCM,2022,45554,67006,2
1216,EC,MBC,2022,35574,63180,24
1216,EC,OC,2022,12839,56421,59
1216,EC,SC,2022,81466,126827,16
1216,EE,BC,2022,44868,52159,2
1216,EE,BCM,2022,43211,43211,1
1216,EE,MBC,2022,77941,77941,1
1216,EE,OC,2022,26301,43086,11
1216,EE,SC,2022,96413,125458,2
1216,EI,BC,2022,88949,88949,1
1216,EI,MBC,2022,44598,44598,1
1216,EI,OC,2022,16452,68476,6
1216,IT,BC,2022,31645,59584,10
1216,IT,MBC,2022,26427,39923,6
1216,IT,OC,2022,6477,23916,11
1216,IT,SC,2022,100111,100111,1
1216,IT,ST,2022,136346,136346,1
1216,MD,MBC,2022,82487,82487,1
1216,MD,OC,2022,23927,45471,4
1216,ME,BC,2022,66541,106362,4
1216,ME,MBC,2022,98297,98297,1
1216,ME,OC,2022,41483,41483,1
1216,ME,SC,2022,105083,122270,2
1216,SC,BC,2022,28375,54414,10
1216,SC,BCM,2022,35632,35632,1
1216,SC,MBC,2022,27870,35552,4
1216,SC,OC,2022,16474,27498,11
1216,SC,SC,2022,29209,94942,2
1217,AD,BC,2022,105064,137665,7
1217,AD,MBC,2022,121267,153025,5
1217,AD,OC,2022,92315,92315,1
1217,AD,SC,2022,109586,109586,1
1217,AD,SCA,2022,116918,116918,1
1217,BT,OC,2022,39147,134190,5
1217,CS,BCM,2022,113148,113148,1
1217,CS,MBC,2022,97538,108059,5
1217,CS,OC,2022,25491,45413,2
1217,CS,SC,2022,101501,101501,1
1217,EC,OC,2022,50268,152895,8
1217,FD,OC,2022,89737,146060,6
1218,AD,BC,2022,124762,148973,7
1218,AD,BCM,2022,145000,145000,1
1218,AD,OC,2022,92282,120566,9
1218,BM,OC,2022,129279,129279,1
1218,CS,BC,2022,87082,144854,13
1218,CS,MBC,2022,115204,147756,9
1218,CS,OC,2022,40514,114906,13
1218,CS,SC,2022,148128,155812,2
1218,EC,OC,2022,153578,153578,1
1218,EE,OC,2022,145473,145473,1
1218,IT,BC,2022,116525,138115,2
1218,IT,BCM,2022,135103,135103,1
1218,IT,MBC,2022,116401,143090,5
1218,IT,OC,2022,44637,115802,7
1218,IT,SC,2022,135216,135216,1
1218,ME,OC,2022,155972,155972,1
1218,PH,OC,2022,112983,112983,1
1219,AD,BC,2022,6278,7383,15
1219,AD,BCM,2022,12780,15499,2
1219,AD,MBC,2022,8113,16535,11
1219,AD,OC,2022,3112,6120,17
1219,AD,SC,2022,20675,41039,8
1219,AD,SCA,2022,107806,107806,1
1219,AU,OC,2022,30976,79129,7
1219,AU,SC,2022,107119,139757,3
1219,BT,BC,2022,9191,16454,7
1219,BT,BCM,2022,23754,23754,1
1219,BT,MBC,2022,12766,44252,6
1219,BT,OC,2022,866,8698,8
1219,BT,SC,2022,32057,43118,2
1219,CE,BC,2022,37711,44730,2
1219,CE,OC,2022,12962,87715,5
1219,CH,BC,2022,27073,70502,7
1219,CH,BCM,2022,23723,23723,1
1219,CH,MBC,2022,49313,49313,1
1219,CH,OC,2022,16534,22277,10
1219,CH,SC,2022,117563,142072,2
1219,CS,BC,2022,2619,4331,21
1219,CS,BCM,2022,4151,8990,4
1219,CS,MBC,2022,3482,7830,15
1219,CS,OC,2022,1081,2606,23
1219,CS,SC,2022,13081,26983,13
1219,CS,SCA,2022,37870,37870,1
1219,CS,ST,2022,32664,32664,1
1219,EC,BC,2022,6275,9143,22
1219,EC,BCM,2022,6566,21003,3
1219,EC,MBC,2022,7213,16118,16
1219,EC,OC,2022,2307,5986,24
1219,EC,SC,2022,26703,43876,9
1219,EC,SCA,2022,115283,115283,1
1219,EC,ST,2022,120983,120983,1
1219,EE,BC,2022,12569,15956,15
1219,EE,BCM,2022,30740,34316,2
1219,EE,MBC,2022,13251,21380,11
1219,EE,OC,2022,6075,13089,17
1219,EE,SC,2022,68652,68652,1
1219,IT,BC,2022,4522,5761,14
1219,IT,BCM,2022,7658,11435,2
1219,IT,MBC,2022,7102,10851,11
1219,IT,OC,2022,2891,4511,17
1219,IT,SC,2022,15179,38836,8
1219,IT,SCA,2022,95568,106701,2
1219,ME,BC,2022,20354,33822,8
1219,ME,BCM,2022,33199,33199,1
1219,ME,MBC,2022,24848,39182,5
1219,ME,OC,2022,11633,67200,9
1219,ME,SC,2022,35207,90675,2
1219,ME,SCA,2022,128688,128688,1
1219,MR,BC,2022,40912,40954,2
1219,MR,MBC,2022,44801,45526,2
1219,MR,OC,2022,10521,38176,7
1219,MR,SCA,2022,57492,57492,1
1219,MU,BC,2022,41653,64053,6
1219,MU,OC,2022,5939,40074,9
1219,MU,SC,2022,97497,97497,1
1221,CS,BC,2022,138049,150895,3
1221,CS,MBC,2022,113124,117771,2
1221,EC,OC,2022,35066,35066,1
1221,MD,OC,2022,134603,134603,1
1222,AE,OC,2022,112372,155471,7
1222,CS,BC,2022,105437,152320,15
1222,CS,MBC,2022,93749,151382,12
1222,CS,OC,2022,35334,103471,12
1222,CS,SC,2022,93826,150969,9
1222,EC,OC,2022,40436,152858,12
1222,EE,OC,2022,115053,138574,3
1222,IT,BC,2022,122539,146749,8
1222,IT,BCM,2022,143867,149154,2
1222,IT,MBC,2022,104210,150521,8
1222,IT,OC,2022,16748,103408,8
1222,IT,SC,2022,112457,150285,7
1222,IT,SCA,2022,152657,152657,1
1222,ME,OC,2022,132796,132796,1
1225,AD,OC,2022,37665,58381,4
1225,AD,SC,2022,120807,120807,1
1225,CS,BC,2022,45284,45284,1
1225,CS,MBC,2022,44794,66295,2
1225,CS,OC,2022,19069,59080,8
1225,CS,SC,2022,96161,107313,3
1225,CS,SCA,2022,105236,105236,1
1225,EC,BCM,2022,110692,110692,1
1225,EC,MBC,2022,85853,85853,1
1225,EC,OC,2022,17221,45543,4
1225,EC,SC,2022,96586,131772,4
1225,EE,BC,2022,87188,108064,3
1225,EE,MBC,2022,97524,134223,4
1225,EE,SC,2022,114031,136874,2
1225,IT,BC,2022,44657,44657,1
1225,IT,OC,2022,18626,75694,9
1225,ME,BC,2022,149432,153276,2
1225,ME,OC,2022,91527,149014,12
1225,ME,SC,2022,156021,156021,1
1226,CS,BC,2022,57458,153023,8
1226,CS,BCM,2022,89377,89377,1
1226,CS,MBC,2022,69518,114705,11
1226,CS,OC,2022,29649,68529,2
1226,CS,SC,2022,122476,138136,4
1226,EC,BC,2022,107494,149216,3
1226,EC,BCM,2022,151178,151178,1
1226,EC,MBC,2022,92777,110643,11
1226,EC,OC,2022,44849,94920,5
1226,EE,BC,2022,141268,141268,1
1226,EE,MBC,2022,83700,143450,12
1226,EE,OC,2022,75985,126550,14
1226,IT,BC,2022,57823,151821,10
1226,IT,MBC,2022,68393,134689,6
1226,IT,OC,2022,30337,53182,7
1226,IT,SC,2022,59843,155411,6
1226,ME,MBC,2022,140039,147555,11
1226,ME,OC,2022,101448,139835,16
1226,ME,SC,2022,152412,152412,1
1228,BM,OC,2022,66904,129862,4
1228,CS,BC,2022,76014,136260,8
1228,CS,MBC,2022,84033,145819,6
1228,CS,OC,2022,20889,77237,2
1228,CS,SC,2022,142693,142693,1
1228,CS,SCA,2022,124129,124129,1
1228,EC,BC,2022,138489,142721,2
1228,EC,OC,2022,96560,125797,4
1228,EC,SC,2022,141854,141854,1
1228,IT,BC,2022,97298,134233,10
1228,IT,BCM,2022,97957,97957,1
1228,IT,MBC,2022,95217,151436,7
1228,IT,OC,2022,43368,85858,2
1228,IT,SC,2022,102681,102681,1
1228,IT,SCA,2022,129931,129931,1
1229,CS,BC,2022,136039,146567,3
1229,CS,MBC,2022,120727,120727,1
1229,CS,OC,2022,38079,120411,8
1229,CS,SC,2022,121976,147924,4
1229,CS,SCA,2022,127831,127831,1
1229,EC,OC,2022,126539,148213,3
1229,EE,OC,2022,114652,152249,3
1229,ME,OC,2022,138366,142625,2
1230,AE,OC,2022,141846,155857,4
1230,CS,BC,2022,102441,120256,3
1230,CS,BCM,2022,141649,141649,1
1230,CS,MBC,2022,80010,131776,5
1230,CS,OC,2022,17639,81146,2
1230,CS,SC,2022,89925,131653,4
1230,EC,BC,2022,148013,153180,3
1230,EC,OC,2022,89346,147741,19
1230,EC,SC,2022,149073,149073,1
1230,EE,OC,2022,88280,154356,3
1230,ME,OC,2022,95016,155077,2
1232,CS,OC,2022,135374,142356,2
1232,EE,OC,2022,145376,145376,1
1232,IT,OC,2022,9547,9547,1
1233,AD,BC,2022,63935,138527,6
1233,AD,BCM,2022,114223,114223,1
1233,AD,MBC,2022,98483,121626,7
1233,AD,OC,2022,40640,40640,1
1233,AD,SC,2022,126837,138460,3
1233,CS,BC,2022,49154,49154,1
1233,CS,MBC,2022,89752,144528,3
1233,CS,OC,2022,20063,42757,4
1233,CS,SC,2022,97205,120789,4
1233,EC,BC,2022,64947,140030,8
1233,EC,MBC,2022,49335,137310,8
1233,EC,OC,2022,13241,37760,4
1233,EC,SC,2022,116312,154427,4
1233,EE,BC,2022,131502,138670,3
1233,EE,MBC,2022,53196,53196,1
1233,EE,OC,2022,49499,130312,14
1233,EE,SC,2022,88749,88749,1
1233,IT,MBC,2022,82630,114096,4
1233,IT,OC,2022,7155,42397,5
1233,IT,SC,2022,112263,133649,4
1233,ME,BC,2022,154507,154507,1
1233,ME,OC,2022,107798,151106,15
1237,AD,MBC,2022,82840,82840,1
1237,AD,OC,2022,21111,82777,10
1237,AD,SC,2022,110788,152010,9
1237,CS,BC,2022,57771,64012,2
1237,CS,MBC,2022,82490,85953,2
1237,CS,OC,2022,22127,49962,35
1237,CS,SC,2022,44846,155188,13
1237,EC,BC,2022,80099,81640,2
1237,EC,BCM,2022,74441,74441,1
1237,EC,OC,2022,24259,74825,10
1237,EC,SC,2022,126722,145017,5
1237,EE,BCM,2022,96027,96027,1
1237,EE,MBC,2022,103331,117690,4
1237,EE,SC,2022,128184,128184,1
1237,IT,BC,2022,70454,70454,1
1237,IT,MBC,2022,57159,57159,1
1237,IT,OC,2022,23031,45503,9
1237,IT,SC,2022,104970,143585,5
1237,ME,OC,2022,37835,134292,4
1237,MZ,BC,2022,125427,136672,2
1237,MZ,BCM,2022,134310,134310,1
1237,MZ,MBC,2022,125207,135096,2
1237,MZ,OC,2022,78657,116012,6
1237,MZ,SC,2022,145836,145836,1
1238,AD,BC,2022,60896,138927,6
1238,AD,MBC,2022,46704,116920,5
1238,AD,OC,2022,33030,59086,5
1238,AD,SC,2022,100923,151009,3
1238,BM,OC,2022,15692,152935,6
1238,CS,BC,2022,59376,117611,3
1238,CS,BCM,2022,131116,131116,1
1238,CS,MBC,2022,84408,108718,2
1238,CS,OC,2022,24082,58707,7
1238,CS,SC,2022,96042,104905,3
1238,CS,SCA,2022,122482,122482,1
1238,EC,BC,2022,97215,143934,8
1238,EC,BCM,2022,104349,104349,1
1238,EC,MBC,2022,72485,106757,5
1238,EC,SC,2022,107364,155944,5
1238,EE,OC,2022,46410,140218,7
1238,ME,OC,2022,115526,152463,7
1241,AD,BC,2022,149264,149264,1
1241,AD,MBC,2022,124317,151837,3
1241,AD,OC,2022,95966,122337,6
1241,AD,SC,2022,131118,141090,6
1241,CS,BC,2022,83084,148667,10
1241,CS,BCM,2022,107428,122310,2
1241,CS,MBC,2022,85151,144230,11
1241,CS,OC,2022,30018,75838,2
1241,CS,SC,2022,86042,135397,7
1241,CS,ST,2022,112600,112600,1
1241,EC,OC,2022,23340,151868,13
1241,EE,OC,2022,118908,149824,6
1241,EE,SC,2022,150659,155302,3
1241,ME,OC,2022,142125,154419,4
1243,AD,OC,2022,139395,139395,1
1243,CS,MBC,2022,154275,154275,1
1243,CS,OC,2022,126767,151443,6
1243,EC,OC,2022,57258,151424,2
1243,IT,OC,2022,41221,151738,8
1243,ME,OC,2022,134814,134814,1
1243,SC,OC,2022,135075,135075,1
1301,AD,BC,2022,98255,128657,2
1301,AD,MBC,2022,134149,134149,1
1301,AD,OC,2022,38743,38743,1
1301,AD,SC,2022,138140,138140,1
1301,CB,BC,2022,127722,127722,1
1301,CB,BCM,2022,95713,95713,1
1301,CB,MBC,2022,109250,153062,2
1301,CB,SC,2022,137671,137671,1
