college_code,branch_code,community,predicted_closing_rank_2026
2707,BT,MBC,237219
2707,BT,OC,189337
2707,BT,SC,250837
2707,BT,SCA,255930
2707,CD,BC,226980
2707,CD,MBC,193352
2707,CD,OC,172678
2707,CD,SC,239522
2707,CD,SCA,174422
2707,CD,ST,221294
2707,CE,BC,240621
2707,CE,MBC,235013
2707,CE,OC,220590
2707,CE,SC,247318
2707,CE,SCA,216162
2707,CH,BC,237734
2707,CH,MBC,239099
2707,CH,OC,144818
2707,CH,SC,234696
2707,CH,SCA,249225
2707,CI,BC,209094
2707,CI,MBC,189220
2707,CI,OC,165848
2707,CI,SC,237858
2707,CI,SCA,214572
2707,CJ,BC,227356
2707,CJ,MBC,199360
2707,CJ,OC,140054
2707,CJ,SC,183374
2707,CJ,SCA,174949
2707,CS,BC,191511
2707,CS,MBC,169488
2707,CS,OC,117817
2707,CS,SC,232282
2707,CS,SCA,224754
2707,EC,BC,240091
2707,EC,MBC,186179
2707,EC,OC,137934
2707,EC,SC,234778
2707,EC,SCA,246791
2707,EE,BC,198191
2707,EE,MBC,206569
2707,EE,OC,155582
2707,EE,SC,247494
2707,EE,SCA,242173
2707,EE,ST,135847
2707,EI,BC,211826
2707,EI,MBC,210983
2707,EI,OC,195391
2707,EI,SC,244353
2707,EI,SCA,207430
2707,IT,BC,238321
2707,IT,MBC,179444
2707,IT,OC,137444
2707,IT,SC,246689
2707,IT,SCA,235635
2707,IT,ST,100849
2707,ME,BC,237764
2707,ME,MBC,231837
2707,ME,OC,174969
2707,ME,SC,240895
2707,ME,SCA,221983
2707,ME,ST,166712
2707,RM,BC,217525
2707,RM,MBC,224338
2707,RM,OC,191948
2707,RM,SC,198135
2707,RM,SCA,242710
2707,SC,BC,216986
2707,SC,MBC,141897
2707,SC,OC,79407
2707,SC,SC,238287
2707,SC,SCA,166481
2707,SC,ST,227487
2707,XM,BC,247971
2707,XM,MBC,243215
2707,XM,OC,238522
2707,XM,SC,239498
2707,XM,SCA,232543
2708,AE,BC,117665
2708,AE,MBC,128877
2708,AE,OC,54845
2708,AE,SC,163598
2708,AE,SCA,129988
2708,AE,ST,155855
2708,AG,BC,171406
2708,AG,MBC,197784
2708,AG,OC,116742
2708,AG,SC,165912
2708,AG,SCA,130241
2708,AL,BC,92081
2708,AL,MBC,71981
2708,AL,OC,51268
2708,AL,SC,145830
2708,AL,SCA,184743
2708,AL,ST,145133
2708,AU,BC,165960
2708,AU,MBC,172023
2708,AU,OC,137986
2708,AU,SC,246744
2708,AU,SCA,143196
2708,BM,BC,130846
2708,BM,MBC,158815
2708,BM,OC,99524
2708,BM,SC,246269
2708,BM,SCA,171276
2708,CB,BC,95411
2708,CB,MBC,78595
2708,CB,OC,61807
2708,CB,SC,190135
2708,CB,SCA,148092
2708,CB,ST,211160
2708,CE,BC,154253
2708,CE,MBC,179159
2708,CE,OC,88827
2708,CE,SC,207185
2708,CH,BC,96146
2708,CH,MBC,143959
2708,CH,OC,57721
2708,CH,SC,246983
2708,CH,SCA,221142
2708,CH,ST,139856
2708,CS,BC,58747
2708,CS,MBC,63749
2708,CS,OC,33263
2708,CS,SC,163319
2708,CS,SCA,195519
2708,CS,ST,76971
2708,EC,BC,74325
2708,EC,MBC,58731
2708,EC,OC,39353
2708,EC,SC,150039
2708,EC,SCA,174587
2708,EC,ST,101265
2708,EE,BC,99799
2708,EE,MBC,102522
2708,EE,OC,67103
2708,EE,SC,198083
2708,EI,BC,189585
2708,EI,MBC,129721
2708,EI,OC,83298
2708,EI,SC,206786
2708,EI,SCA,212471
2708,FD,BC,188648
2708,FD,MBC,208058
2708,FD,OC,105606
2708,FD,SC,188170
2708,FD,SCA,98152
2708,IT,BC,89305
2708,IT,MBC,68737
2708,IT,OC,47203
2708,IT,SC,146440
2708,IT,SCA,130774
2708,IT,ST,178120
2708,ME,BC,154698
2708,ME,MBC,143442
2708,ME,OC,106168
2708,ME,SC,222114
2708,ME,SCA,203042
2708,ME,ST,235675
2708,MZ,BC,136679
2708,MZ,MBC,172892
2708,MZ,OC,90101
2708,MZ,SC,230705
2708,MZ,SCA,247215
2708,SC,BC,62053
2708,SC,MBC,62124
2708,SC,OC,45675
2708,SC,SC,156938
2708,SC,SCA,199178
2708,SC,ST,224118
2709,AU,BC,83257
2709,AU,MBC,67920
2709,AU,OC,56672
2709,AU,SC,139319
2709,AU,SCA,138271
2709,CE,BC,58882
2709,CE,MBC,51840
2709,CE,OC,43034
2709,CE,SC,58640
2709,CE,SCA,57143
2709,CE,ST,114569
2709,CF,BC,26978
2709,CF,MBC,24162
2709,CF,OC,15884
2709,CF,SC,62930
2709,CF,SCA,66008
2709,CS,BC,17764
2709,CS,MBC,16952
2709,CS,OC,11230
2709,CS,SC,35296
2709,CS,SCA,52680
2709,CS,ST,77770
2709,EC,BC,24296
2709,EC,MBC,18735
2709,EC,OC,13856
2709,EC,SC,53525
2709,EC,SCA,82750
2709,EC,ST,111536
2709,EE,BC,50321
2709,EE,MBC,35269
2709,EE,OC,28518
2709,EE,SC,78037
2709,EE,SCA,86144
2709,EE,ST,56846
2709,IT,BC,26463
2709,IT,MBC,26079
2709,IT,OC,21038
2709,IT,SC,41202
2709,IT,SCA,93936
2709,IT,ST,99443
2709,ME,BC,61833
2709,ME,MBC,60380
2709,ME,OC,44805
2709,ME,SC,96459
2709,ME,SCA,154738
2709,ME,ST,78623
2710,AD,BC,17589
2710,AD,MBC,18224
2710,AD,OC,9279
2710,AD,SC,62190
2710,AD,SCA,28729
2710,AD,ST,67586
2710,CD,BC,53402
2710,CD,MBC,44656
2710,CD,OC,7483
2710,CD,SC,136778
2710,CD,SCA,111130
2710,CE,BC,54830
2710,CE,MBC,62922
2710,CE,OC,13474
2710,CE,SC,123525
2710,CE,SCA,105689
2710,CS,BC,10875
2710,CS,MBC,21163
2710,CS,OC,10491
2710,CS,SC,43741
2710,CS,SCA,106547
2710,CS,ST,111845
2710,EC,BC,18132
2710,EC,MBC,31144
2710,EC,OC,15257
2710,EC,SC,78017
2710,EC,SCA,133541
2710,EC,ST,87401
2710,EE,BC,66318
2710,EE,MBC,51272
2710,EE,OC,25363
2710,EE,SC,134448
2710,EE,SCA,124168
2710,EE,ST,205182
2710,ET,BC,58090
2710,ET,MBC,62851
2710,ET,OC,13586
2710,ET,SC,135386
2710,ET,SCA,147960
2710,EV,BC,16874
2710,EV,MBC,32917
2710,EV,OC,23007
2710,EV,SC,131348
2710,EV,SCA,103195
2710,IT,BC,27409
2710,IT,MBC,31417
2710,IT,OC,16675
2710,IT,SC,74652
2710,IT,SCA,92006
2710,IT,ST,116807
2710,ME,BC,60375
2710,ME,MBC,61430
2710,ME,OC,19630
2710,ME,SC,134763
2710,ME,SCA,103491
2710,ME,ST,196039
2710,SC,BC,18080
2710,SC,MBC,22302
2710,SC,OC,7129
2710,SC,SC,63568
2710,SC,SCA,33768
2710,SC,ST,136397
2710,TS,BC,35234
2710,TS,MBC,41469
2710,TS,OC,7272
2710,TS,SC,137805
2710,TS,SCA,120722
2710,TS,ST,129405
2711,AD,BC,50673
2711,AD,MBC,42353
2711,AD,OC,27605
2711,AD,SC,157638
2711,AD,SCA,201277
2711,AL,BC,44769
2711,AL,MBC,39467
2711,AL,OC,24927
2711,AL,SC,138729
2711,AL,SCA,205957
2711,AU,BC,69811
2711,AU,MBC,87250
2711,AU,OC,65949
2711,AU,SC,202435
2711,CD,BC,61197
2711,CD,MBC,51312
2711,CD,OC,36239
2711,CD,SC,199334
2711,CD,SCA,214501
2711,CD,ST,159098
2711,CE,BC,117889
2711,CE,MBC,71306
2711,CE,OC,55010
2711,CE,SC,186565
2711,CE,SCA,196125
2711,CH,BC,60652
2711,CH,MBC,52016
2711,CH,OC,48895
2711,CH,SC,231300
2711,CH,SCA,208536
2711,CS,BC,38394
2711,CS,MBC,38736
2711,CS,OC,21615
2711,CS,SC,148190
2711,CS,SCA,194623
2711,CS,ST,143962
2711,EC,BC,37824
2711,EC,MBC,40000
2711,EC,OC,24042
2711,EC,SC,163889
2711,EC,SCA,146744
2711,EC,ST,258563
2711,EE,BC,50540
2711,EE,MBC,53024
2711,EE,OC,33974
2711,EE,SC,195301
2711,EE,SCA,184529
2711,EI,BC,69136
2711,EI,MBC,64851
2711,EI,OC,37908
2711,EI,SC,229495
2711,EI,SCA,229609
2711,EI,ST,209145
2711,FD,BC,80477
2711,FD,MBC,101985
2711,FD,OC,56336
2711,FD,SC,244401
2711,FD,SCA,217454
2711,IT,BC,40894
2711,IT,MBC,41215
2711,IT,OC,30978
2711,IT,SC,173814
2711,IT,SCA,206486
2711,IT,ST,231114
2711,ME,BC,74128
2711,ME,MBC,68459
2711,ME,OC,49005
2711,ME,SC,152334
2711,ME,SCA,237561
2711,MZ,BC,72139
2711,MZ,MBC,66691
2711,MZ,OC,43035
2711,MZ,SC,238867
2711,MZ,SCA,118389
2712,AD,BC,9481
2712,AD,MBC,10509
2712,AD,OC,5605
2712,AD,SC,43606
2712,AD,SCA,57869
2712,AE,BC,52761
2712,AE,MBC,45315
2712,AE,OC,17226
2712,AE,SC,79442
2712,AE,SCA,77341
2712,AE,ST,104191
2712,AU,BC,40315
2712,AU,MBC,35795
2712,AU,OC,25913
2712,AU,SC,67482
2712,AU,SCA,82569
2712,BT,BC,36908
2712,BT,MBC,29970
2712,BT,OC,15784
2712,BT,SC,82190
2712,BT,SCA,65216
2712,BT,ST,154646
2712,CE,BC,46271
2712,CE,MBC,39103
2712,CE,OC,28165
2712,CE,SC,75189
2712,CE,SCA,89446
2712,CE,ST,35747
2712,CS,BC,9651
2712,CS,MBC,9638
2712,CS,OC,4268
2712,CS,SC,38926
2712,CS,SCA,58398
2712,CS,ST,55919
2712,EC,BC,10823
2712,EC,MBC,8532
2712,EC,OC,5285
2712,EC,SC,40771
2712,EC,SCA,76520
2712,EC,ST,77576
2712,EE,BC,16631
2712,EE,MBC,14291
2712,EE,OC,9713
2712,EE,SC,49555
2712,EE,SCA,89405
2712,EE,ST,105144
2712,EI,BC,16199
2712,EI,MBC,25091
2712,EI,OC,13782
2712,EI,SC,73268
2712,EI,SCA,136506
2712,EI,ST,166714
2712,FT,BC,88133
2712,FT,MBC,69040
2712,FT,OC,44936
2712,FT,SC,176140
2712,FT,SCA,132488
2712,IT,BC,10662
2712,IT,MBC,10894
2712,IT,OC,6070
2712,IT,SC,39991
2712,IT,SCA,40947
2712,IT,ST,69728
2712,ME,BC,27780
2712,ME,MBC,34939
2712,ME,OC,22457
2712,ME,SC,83361
2712,ME,SCA,93253
2712,ME,ST,115696
2712,MZ,BC,22396
2712,MZ,MBC,35030
2712,MZ,OC,18416
2712,MZ,SC,84184
2712,MZ,SCA,34884
2712,TX,BC,52472
2712,TX,MBC,73941
2712,TX,OC,42758
2712,TX,SC,144707
2712,TX,SCA,124052
2713,CE,OC,237919
2713,CE,SC,238283
2713,CS,BC,230658
2713,CS,MBC,230059
2713,CS,OC,164472
2713,CS,SC,232397
2713,CS,SCA,185389
2713,CS,ST,173368
2713,EC,BC,238950
2713,EC,MBC,221120
2713,EC,OC,142340
2713,EC,SC,216583
2713,EC,SCA,179729
2713,EE,BC,245740
2713,EE,MBC,247261
2713,EE,OC,193335
2713,EE,SC,227220
2713,EE,SCA,231464
2713,IT,BC,234394
2713,IT,MBC,244004
2713,IT,OC,177144
2713,IT,SC,212283
2713,IT,SCA,170128
2713,IT,ST,175753
2713,ME,BC,235774
2713,ME,MBC,236140
2713,ME,OC,228655
2713,ME,SC,232278
2713,ME,SCA,237060
2715,AD,BC,191150
2715,AD,MBC,141051
2715,AD,OC,101158
2715,AD,SC,230642
2715,AD,SCA,106000
2715,AG,BC,234992
2715,AG,MBC,221402
2715,AG,OC,156685
2715,AG,SC,227596
2715,AG,SCA,198929
2715,AG,ST,186164
2715,BM,BC,244882
2715,BM,MBC,215366
2715,BM,OC,148476
2715,BM,SC,244631
2715,BM,SCA,159305
2715,CE,BC,228196
2715,CE,MBC,165431
2715,CE,OC,152730
2715,CE,SC,235381
2715,CE,SCA,224596
2715,CH,BC,226700
2715,CH,MBC,161372
2715,CH,OC,157943
2715,CH,SC,237037
2715,CH,SCA,178386
2715,CI,BC,173783
2715,CI,MBC,158700
2715,CI,OC,123303
2715,CI,SC,237761
2715,CI,SCA,208714
2715,CI,ST,224907
2715,CS,BC,123048
2715,CS,MBC,142858
2715,CS,OC,75584
2715,CS,SC,240665
2715,CS,SCA,186592
2715,CS,ST,88971
2715,EC,BC,143484
2715,EC,MBC,145505
2715,EC,OC,96174
2715,EC,SC,235756
2715,EC,SCA,142782
2715,EE,BC,226699
2715,EE,MBC,165939
2715,EE,OC,131379
2715,EE,SC,226607
2715,EE,SCA,208782
2715,IT,BC,148390
2715,IT,MBC,156670
2715,IT,OC,116261
2715,IT,SC,231548
2715,IT,SCA,210000
2715,ME,BC,216962
2715,ME,MBC,198944
2715,ME,OC,162152
2715,ME,SC,245078
2715,ME,SCA,179763
2715,SC,BC,125158
2715,SC,MBC,118456
2715,SC,OC,99912
2715,SC,SC,243016
2715,SC,SCA,209968
2715,SC,ST,206145
2716,AD,BC,151296
2716,AD,MBC,141214
2716,AD,OC,105203
2716,AD,SC,241287
2716,AD,SCA,134996
2716,AE,BC,228583
2716,AE,MBC,231246
2716,AE,OC,116713
2716,AE,SC,240827
2716,AE,SCA,257236
2716,AG,BC,208900
2716,AG,MBC,230052
2716,AG,OC,214819
2716,AG,SCA,210182
2716,BM,BC,244061
2716,BM,MBC,199619
2716,BM,OC,177930
2716,BM,SC,213045
2716,BM,SCA,195061
2716,CS,BC,159995
2716,CS,MBC,140645
2716,CS,OC,106912
2716,CS,SC,173480
2716,CS,SCA,133343
2716,CS,ST,181285
2716,EC,BC,187976
2716,EC,MBC,169181
2716,EC,OC,129756
2716,EC,SC,184971
2716,EC,SCA,202479
2716,EE,BC,216588
2716,EE,MBC,189191
2716,EE,OC,158719
2716,EE,SC,230732
2716,EE,SCA,202547
2716,GI,BC,223049
2716,GI,MBC,211971
2716,GI,OC,151650
2716,IT,BC,167085
2716,IT,MBC,160633
2716,IT,OC,119859
2716,IT,SC,213268
2716,MD,MBC,221743
2716,MD,OC,217677
2716,MD,SC,216707
2716,ME,BC,219968
2716,ME,MBC,247814
2716,ME,OC,185807
2716,ME,SC,222733
2716,MZ,BC,223923
2716,MZ,MBC,218152
2716,MZ,OC,167541
2716,MZ,SC,181653
2716,RM,BC,185546
2716,RM,MBC,212835
2716,RM,OC,151283
2716,RM,SC,208042
2716,SC,BC,164054
2716,SC,MBC,159369
2716,SC,OC,106541
2716,SC,SC,133836
2716,TX,OC,246807
2717,AD,BC,242300
2717,AD,MBC,246578
2717,AD,OC,189502
2717,AD,SC,206662
2717,AD,SCA,157929
2717,CE,OC,177438
2717,CS,BC,253650
2717,CS,MBC,246497
2717,CS,OC,199572
2717,CS,SC,252151
2717,CS,SCA,239943
2717,EC,BC,235901
2717,EC,MBC,233619
2717,EC,OC,210800
2717,EC,SC,235730
2717,EC,SCA,225528
2717,EE,MBC,245240
2717,EE,OC,240619
2717,EE,SCA,196956
2717,IT,BC,249109
2717,IT,MBC,232459
2717,IT,OC,201242
2717,IT,SC,242007
2717,IT,SCA,241500
2717,ME,MBC,239235
2717,ME,OC,245677
2717,SC,BC,249223
2717,SC,MBC,248273
2717,SC,OC,225667
2717,SC,SC,247819
2718,AD,BC,35117
2718,AD,MBC,31095
2718,AD,OC,17597
2718,AD,SC,111613
2718,AD,SCA,141770
2718,AD,ST,134784
2718,AM,BC,27047
2718,AM,MBC,26104
2718,AM,OC,12149
2718,AM,SC,70758
2718,AM,SCA,74521
2718,CB,BC,32884
2718,CB,MBC,33634
2718,CB,OC,20107
2718,CB,SC,104577
2718,CB,SCA,131018
2718,CD,BC,16992
2718,CD,MBC,20348
2718,CD,OC,15818
2718,CD,SC,92795
2718,CD,SCA,37664
2718,CE,BC,55374
2718,CE,MBC,67965
2718,CE,OC,43694
2718,CE,SC,129993
2718,CE,SCA,171158
2718,CE,ST,84573
2718,CI,BC,33643
2718,CI,MBC,34591
2718,CI,OC,22149
2718,CI,SC,99324
2718,CJ,BC,38023
2718,CJ,MBC,36385
2718,CJ,OC,20661
2718,CJ,SC,118698
2718,CJ,SCA,139574
2718,CJ,ST,34528
2718,CS,BC,16721
2718,CS,MBC,21933
2718,CS,OC,9615
2718,CS,SC,88810
2718,CS,SCA,126087
2718,CS,ST,75311
2718,EC,BC,25769
2718,EC,MBC,29895
2718,EC,OC,13011
2718,EC,SC,95498
2718,EC,SCA,116476
2718,EC,ST,106990
2718,EE,BC,40031
2718,EE,MBC,40450
2718,EE,OC,23917
2718,EE,SC,116622
2718,EE,SCA,135870
2718,EE,ST,128338
2718,IT,BC,33606
2718,IT,MBC,30547
2718,IT,OC,17032
2718,IT,SC,113485
2718,IT,SCA,135300
2718,IT,ST,137028
2718,ME,BC,50893
2718,ME,MBC,60989
2718,ME,OC,35966
2718,ME,SC,154366
2718,ME,SCA,185525
2718,ME,ST,133995
2718,MZ,BC,42478
2718,MZ,MBC,47607
2718,MZ,OC,29302
2718,MZ,SC,148369
2718,MZ,SCA,170556
2718,MZ,ST,153788
2718,SC,BC,24658
2718,SC,MBC,31992
2718,SC,OC,17242
2718,SC,SC,92656
2718,SC,SCA,128974
2718,SC,ST,157696
2719,AD,BC,34756
2719,AD,MBC,31781
2719,AD,OC,22234
2719,AD,SC,105216
2719,AD,SCA,57450
2719,AE,BC,64143
2719,AE,MBC,68298
2719,AE,OC,46935
2719,AE,SC,173022
2719,AE,SCA,152607
2719,BM,BC,97148
2719,BM,MBC,72851
2719,BM,OC,45617
2719,BM,SC,174931
2719,BM,SCA,194723
2719,BM,ST,191859
2719,CE,BC,84464
2719,CE,MBC,89484
2719,CE,OC,67430
2719,CE,SC,162202
2719,CE,SCA,157260
2719,CE,ST,142589
2719,CJ,BC,44298
2719,CJ,MBC,47841
2719,CJ,OC,31199
2719,CJ,SC,128406
2719,CJ,SCA,87589
2719,CJ,ST,169543
2719,CS,BC,28760
2719,CS,MBC,34757
2719,CS,OC,20503
2719,CS,SC,112706
2719,CS,SCA,89750
2719,CS,ST,86696
2719,EC,BC,40553
2719,EC,MBC,39251
2719,EC,OC,23525
2719,EC,SC,116897
2719,EC,SCA,145880
2719,EC,ST,187883
2719,EE,BC,41234
2719,EE,MBC,39566
2719,EE,OC,29777
2719,EE,SC,132941
2719,EE,SCA,156184
2719,EE,ST,112767
2719,EI,BC,42352
2719,EI,MBC,65183
2719,EI,OC,35649
2719,EI,SC,161765
2719,EI,SCA,161840
2719,IT,BC,38125
2719,IT,MBC,38563
2719,IT,OC,25100
2719,IT,SC,121871
2719,IT,SCA,114332
2719,IT,ST,148123
2719,ME,BC,61068
2719,ME,MBC,82724
2719,ME,OC,45715
2719,ME,SC,172803
2719,ME,SCA,205855
2719,RM,BC,83774
2719,RM,MBC,58667
2719,RM,OC,36489
2719,RM,SC,159259
2719,RM,SCA,164507
2721,AD,BC,201864
2721,AD,MBC,225717
2721,AD,OC,124901
2721,AD,SC,219614
2721,AD,SCA,157392
2721,AU,BC,207696
2721,AU,MBC,234855
2721,AU,OC,173297
2721,CE,BC,212862
2721,CE,MBC,220122
2721,CE,OC,197849
2721,CE,SC,203442
2721,CS,BC,239351
2721,CS,MBC,194979
2721,CS,OC,120252
2721,CS,SC,253749
2721,CS,SCA,250820
2721,EC,BC,221689
2721,EC,MBC,223024
2721,EC,OC,154236
2721,EC,SC,223488
2721,EC,SCA,192543
2721,EE,BC,246836
2721,EE,MBC,244563
2721,EE,OC,176416
2721,IC,BC,239170
2721,IC,MBC,213811
2721,IC,OC,219144
2721,IC,SC,243916
2721,IT,BC,187453
2721,IT,MBC,195404
2721,IT,OC,147104
2721,IT,SC,214263
2721,ME,BC,248680
2721,ME,OC,212623
2721,ME,SC,230317
2722,AD,BC,30350
2722,AD,MBC,32504
2722,AD,OC,20332
2722,AD,SC,85984
2722,AD,SCA,131017
2722,AD,ST,43266
2722,AM,BC,35484
2722,AM,MBC,32173
2722,AM,OC,24343
2722,AM,SC,97350
2722,AM,SCA,47705
2722,CE,BC,93092
2722,CE,MBC,82847
2722,CE,OC,45399
2722,CE,SC,136971
2722,CE,SCA,154976
2722,CI,BC,26666
2722,CI,MBC,31346
2722,CI,OC,28658
2722,CI,SC,110151
2722,CI,SCA,149057
2722,CI,ST,97771
2722,CS,BC,26762
2722,CS,MBC,32757
2722,CS,OC,17844
2722,CS,SC,95597
2722,CS,SCA,93483
2722,CS,ST,137428
2722,EC,BC,16812
2722,EC,MBC,33204
2722,EC,OC,20784
2722,EC,SC,99615
2722,EC,SCA,145428
2722,EC,ST,116537
2722,EE,BC,42105
2722,EE,MBC,42239
2722,EE,OC,20341
2722,EE,SC,135305
2722,EE,SCA,169421
2722,EE,ST,167406
2722,IT,BC,31961
2722,IT,MBC,32436
2722,IT,OC,25633
2722,IT,SC,97702
2722,IT,SCA,121636
2722,IT,ST,147223
2722,ME,BC,37892
2722,ME,MBC,67698
2722,ME,OC,36089
2722,ME,SC,116378
2722,ME,SCA,170301
2722,SC,BC,26235
2722,SC,MBC,32508
2722,SC,OC,23138
2722,SC,SC,105781
2722,SC,SCA,59057
2723,AD,BC,133268
2723,AD,MBC,110342
2723,AD,OC,67082
2723,AD,SC,242428
2723,AD,SCA,255044
2723,AD,ST,190963
2723,AM,BC,131820
2723,AM,MBC,124995
2723,AM,OC,80033
2723,AM,SC,122712
2723,AM,SCA,174318
2723,BM,BC,219284
2723,BM,MBC,164612
2723,BM,OC,120345
2723,BM,SC,215967
2723,BM,SCA,145311
2723,CE,BC,144596
2723,CE,MBC,148382
2723,CE,OC,111976
2723,CE,SC,236339
2723,CE,SCA,238413
2723,CS,BC,80931
2723,CS,MBC,106209
2723,CS,OC,49444
2723,CS,SC,224571
2723,CS,SCA,196381
2723,CS,ST,115213
2723,EC,BC,109391
2723,EC,MBC,124236
2723,EC,OC,73108
2723,EC,SC,242504
2723,EC,SCA,128452
2723,EC,ST,95326
2723,EE,BC,141464
2723,EE,MBC,135270
2723,EE,OC,104062
2723,EE,SC,229758
2723,EE,SCA,175008
2723,IT,BC,112864
2723,IT,MBC,123583
2723,IT,OC,73176
2723,IT,SC,217599
2723,IT,SCA,206935
2723,MD,BC,186819
2723,MD,MBC,194519
2723,MD,OC,135016
2723,MD,SC,200300
2723,MD,SCA,141255
2723,ME,BC,216593
2723,ME,MBC,187828
2723,ME,OC,122838
2723,ME,SC,243514
2723,ME,SCA,227617
2725,AD,BC,58934
2725,AD,MBC,73978
2725,AD,OC,43444
2725,AD,SC,153131
2725,AD,SCA,147226
2725,CS,BC,57822
2725,CS,MBC,70960
2725,CS,OC,45254
2725,CS,SC,175328
2725,CS,SCA,191201
2725,CS,ST,143081
2725,EC,BC,76301
2725,EC,MBC,66533
2725,EC,OC,47794
2725,EC,SC,187801
2725,EC,SCA,153777
2725,EC,ST,82439
2725,EE,BC,61133
2725,EE,MBC,81030
2725,EE,OC,56429
2725,EE,SC,157942
2725,EE,SCA,222116
2725,IT,BC,57812
2725,IT,MBC,75591
2725,IT,OC,48772
2725,IT,SC,168382
2725,IT,SCA,192461
2725,ME,BC,171546
2725,ME,MBC,99042
2725,ME,OC,76802
2725,ME,SC,226986
2725,ME,ST,228767
2726,AD,BC,85773
2726,AD,MBC,73504
2726,AD,OC,50757
2726,AD,SC,176301
2726,AD,SCA,185284
2726,AG,BC,247071
2726,AG,MBC,222679
2726,AG,OC,199104
2726,AG,SC,235199
2726,AG,SCA,133524
2726,AL,BC,77268
2726,AL,MBC,83011
2726,AL,OC,56383
2726,AL,SC,198833
2726,AL,SCA,202745
2726,AL,ST,202331
2726,AO,BC,78309
2726,AO,MBC,102409
2726,AO,OC,25403
2726,AO,SC,161182
2726,AU,BC,184464
2726,AU,MBC,171251
2726,AU,OC,146748
2726,AU,SC,214949
2726,BM,BC,120443
2726,BM,MBC,146646
2726,BM,OC,101294
2726,BM,SC,205493
2726,BM,SCA,198849
2726,CD,BC,78328
2726,CD,MBC,87513
2726,CD,OC,60900
2726,CD,SC,207784
2726,CE,BC,180692
2726,CE,MBC,183612
2726,CE,OC,115205
2726,CE,SC,202788
2726,CE,SCA,196796
2726,CE,ST,170255
2726,CS,BC,79991
2726,CS,MBC,76032
2726,CS,OC,40683
2726,CS,SC,179796
2726,CS,SCA,184111
2726,CS,ST,253021
2726,EC,BC,105545
2726,EC,MBC,77834
2726,EC,OC,49927
2726,EC,SC,208423
2726,EC,SCA,214377
2726,EE,BC,111313
2726,EE,MBC,92559
2726,EE,OC,64679
2726,EE,SC,233551
2726,EE,SCA,222857
2726,FD,BC,159031
2726,FD,MBC,206579
2726,FD,OC,91067
2726,FD,SC,144462
2726,IT,BC,89694
2726,IT,MBC,78376
2726,IT,OC,52501
2726,IT,SC,166934
2726,IT,SCA,152914
2726,IT,ST,133891
2726,ME,BC,132758
2726,ME,MBC,141340
2726,ME,OC,94580
2726,ME,SC,240641
2726,MO,BC,136709
2726,MO,MBC,128599
2726,MO,OC,114920
2726,MO,SC,218299
2726,MZ,BC,104967
2726,MZ,MBC,126426
2726,MZ,OC,60922
2726,MZ,SC,226471
2726,MZ,SCA,222136
2726,SB,BC,68876
2726,SB,MBC,68983
2726,SB,OC,44270
2726,SB,SC,144901
2726,SB,SCA,174745
2726,TS,BC,110026
2726,TS,MBC,82938
2726,TS,OC,54865
2726,TS,SC,201345
2726,TS,SCA,182378
2727,AD,BC,110341
2727,AD,MBC,106699
2727,AD,OC,64421
2727,AD,SC,245752
2727,AD,SCA,235907
2727,AD,ST,191588
2727,AG,BC,249958
2727,AG,MBC,198784
2727,AG,OC,132547
2727,AG,SC,214076
2727,AG,SCA,206426
2727,AG,ST,167629
2727,AL,BC,113884
2727,AL,MBC,104926
2727,AL,OC,70409
2727,AL,SC,245619
2727,AL,SCA,206918
2727,BM,BC,227654
2727,BM,MBC,235570
2727,BM,OC,129120
2727,BM,SC,232118
2727,BM,SCA,176283
2727,BT,BC,216252
2727,BT,MBC,137264
2727,BT,OC,95380
2727,BT,SC,230030
2727,BT,SCA,198784
2727,BT,ST,219094
2727,CE,BC,201226
2727,CE,MBC,234403
2727,CE,OC,134426
2727,CE,SC,213261
2727,CE,ST,175895
2727,CS,BC,78677
2727,CS,MBC,88748
2727,CS,OC,45408
2727,CS,SC,213086
2727,CS,SCA,187424
2727,CS,ST,186630
2727,EC,BC,82711
2727,EC,MBC,86954
2727,EC,OC,58257
2727,EC,SC,241355
2727,EC,SCA,229540
2727,EE,BC,109803
2727,EE,MBC,113273
2727,EE,OC,87807
2727,EE,SC,219353
2727,EV,BC,87933
2727,EV,MBC,119377
2727,EV,OC,81407
2727,EV,SC,225610
2727,FD,BC,180497
2727,FD,MBC,220782
2727,FD,OC,131012
2727,FD,SC,203552
2727,FD,ST,163025
2727,IT,BC,107190
2727,IT,MBC,103026
2727,IT,OC,64796
2727,IT,SC,242104
2727,IT,SCA,187359
2727,ME,BC,186326
2727,ME,MBC,160063
2727,ME,OC,102979
2727,ME,SC,223866
2727,SC,BC,109617
2727,SC,MBC,110777
2727,SC,OC,71628
2727,SC,SC,247383
2727,SC,SCA,213430
2727,SC,ST,78802
2729,AD,BC,78878
2729,AD,MBC,92170
2729,AD,OC,55752
2729,AD,SC,143320
2729,AD,SCA,159743
2729,AD,ST,154400
2729,AE,BC,98768
2729,AE,MBC,117122
2729,AE,OC,61426
2729,AE,SC,174922
2729,AE,SCA,184908
2729,AE,ST,227045
2729,CB,BC,91114
2729,CB,MBC,106471
2729,CB,OC,83964
2729,CB,SC,163518
2729,CB,SCA,124289
2729,CS,BC,77297
2729,CS,MBC,88966
2729,CS,OC,51302
2729,CS,SC,133005
