application_id,name,rank,community,aggregate
287603,,1051,BC,196.5
207378,,1052,BC,196.5
320564,,1053,MBC,196.5
389488,,1054,BC,196.5
433447,,1055,BC,196.5
270180,,1056,BC,196.5
281100,,1057,BC,196.5
434049,,1058,MBC,196.5
384382,,1059,BC,196.5
347465,,1060,BC,196.5
397008,,1061,BC,196.5
389778,,1062,MBC,196.5
300865,,1063,BC,196.5
352926,,1064,MBC,196.5
390075,,1065,MBC,196.5
331050,,1066,MBC,196.5
488155,,1067,BC,196.5
357060,,1068,BC,196.5
253191,,1069,BC,196.5
495806,,1070,BC,196.5
244775,,1071,BC,196.5
345589,,1072,BC,196.5
303492,,1073,BC,196.5
255557,,1074,BC,196.5
332756,,1075,BC,196.5
409771,,1076,OC,196.5
427746,,1077,BCM,196.5
202971,,1078,BC,196.5
213377,,1079,BC,196.5
324211,,1080,BC,196.5
433032,,1081,SC,196.5
501091,,1082,BC,196.5
369706,,1083,OC,196.5
459336,,1084,BC,196.5
397888,,1085,BC,196.5
255346,,1086,BC,196.5
375416,,1087,BC,196.5
357866,,1088,BC,196.5
416920,,1089,MBC,196.5
279417,,1090,SCA,196.5
270446,,1091,BC,196.5
356988,,1092,BC,196.5
445551,,1093,BC,196.5
438651,,1094,MBC,196.5
323135,,1095,MBC,196.5
318820,,1096,BC,196.5
443350,,1097,MBC,196.5
452950,,1098,BC,196.5
214016,,1099,BC,196.5
261198,,1100,BC,196.5
387121,,1101,BC,196.5
486161,,1102,BC,196.5
367149,,1103,MBC,196.5
405196,,1104,BC,196.5
202697,,1105,OC,196.5
315583,,1106,BC,196.5
255155,,1107,BC,196.5
386041,,1108,SC,196.5
465265,,1109,OC,196.5
431397,,1110,BC,196.5
213875,,1111,OC,196.5
362586,,1112,BC,196.5
486949,,1113,OC,196.5
359293,,1114,MBC,196.5
330012,,1115,BC,196.5
416586,,1116,BC,196.5
244352,,1117,OC,196.5
460129,,1118,BC,196.5
368426,,1119,OC,196.5
398629,,1120,SC,196.5
266923,,1121,BC,196.5
310572,,1122,MBC,196.5
283373,,1123,MBC,196.5
459358,,1124,BC,196.5
351767,,1125,MBC,196.5
242533,,1126,MBC,196.5
313749,,1127,BCM,196.5
320239,,1128,BC,196.5
307614,,1129,OC,196.5
369363,,1130,BC,196.5
203071,,1131,BC,196.5
202899,,1132,OC,196.5
369288,,1133,BC,196.5
446761,,1134,BC,196.5
274431,,1135,BC,196.5
501814,,1136,BC,196.5
384963,,1137,BC,196.5
228325,,1138,BCM,196.5
426307,,1139,MBC,196.5
288581,,1140,MBC,196.5
270332,,1141,BC,196.5
469867,,1142,BC,196.5
400745,,1143,BC,196.5
309595,,1144,BC,196.5
258810,,1145,BC,196.5
394419,,1146,BC,196.5
315072,,1147,OC,196.5
311573,,1148,BC,196.5
332142,,1149,MBC,196.5
356788,,1150,MBC,196.5
359794,,1151,MBC,196.5
265438,,1152,BC,196.5
460063,,1153,BC,196.5
254987,,1154,BC,196.5
442851,,1155,BC,196.5
451244,,1156,BC,196.5
453698,,1157,BC,196.5
408840,,1158,BC,196.5
236751,,1159,MBC,196.5
461511,,1160,MBC,196.5
343324,,1161,MBC,196.5
201271,,1162,BC,196.5
253731,,1163,MBC,196.5
239894,,1164,BC,196.5
289852,,1165,BC,196.5
270597,,1166,OC,196.5
373178,,1167,BC,196.5
462648,,1168,BC,196.5
477585,,1169,BC,196.5
398720,,1170,BC,196.5
393867,,1171,BC,196.5
485462,,1172,BC,196.5
386354,,1173,BC,196.5
436408,,1174,BC,196.5
324992,,1175,BC,196.5
344255,,1176,BC,196.5
403253,,1177,BC,196.5
347822,,1178,BC,196.5
338565,,1179,MBC,196.5
387501,,1180,MBC,196.5
393222,,1181,MBC,196.5
413084,,1182,OC,196.5
338269,,1183,MBC,196.5
265459,,1184,MBC,196.5
479417,,1185,BCM,196.5
470234,,1186,BC,196.5
451059,,1187,MBC,196.5
236279,,1188,BC,196.5
469114,,1189,MBC,196.5
384500,,1190,BC,196.5
446250,,1191,BC,196.5
325726,,1192,MBC,196.5
493917,,1193,BC,196.5
272489,,1194,BC,196.5
253272,,1195,BC,196.5
222288,,1196,OC,196.5
464500,,1197,MBC,196.5
344196,,1198,BC,196.5
348802,,1199,MBC,196.5
386959,,1200,MBC,196.5
464735,,1201,BC,196.5
236917,,1202,MBC,196.5
284007,,1203,BC,196.5
353628,,1204,BC,196.5
402411,,1205,MBC,196.5
443915,,1206,MBC,196.5
460569,,1207,BC,196.5
410861,,1208,BC,196.5
482446,,1209,MBC,196.46
419561,,1210,OC,196.333
207423,,1211,MBC,196.333
210268,,1212,BC,196.333
304139,,1213,OC,196.333
260389,,1214,OC,196.333
225997,,1215,MBC,196.333
482423,,1216,BC,196.275
488290,,1217,OC,196.25
386394,,1218,SC,196.0
388353,,1219,OC,196.0
483791,,1220,BC,196.0
463462,,1221,MBC,196.0
441476,,1222,MBC,196.0
348912,,1223,OC,196.0
235163,,1224,MBC,196.0
201813,,1225,BC,196.0
319560,,1226,BC,196.0
205743,,1227,BC,196.0
217253,,1228,BCM,196.0
373995,,1229,BCM,196.0
411413,,1230,BC,196.0
208008,,1231,BC,196.0
292455,,1232,BC,196.0
442359,,1233,MBC,196.0
247429,,1234,MBC,196.0
264707,,1235,BC,196.0
493374,,1236,BC,196.0
228513,,1237,BC,196.0
487860,,1238,BC,196.0
367126,,1239,BC,196.0
341036,,1240,MBC,196.0
499235,,1241,BC,196.0
470056,,1242,MBC,196.0
473902,,1243,BC,196.0
390501,,1244,BC,196.0
468667,,1245,BC,196.0
471246,,1246,BC,196.0
443847,,1247,MBC,196.0
205164,,1248,BC,196.0
307896,,1249,SC,196.0
348332,,1250,BCM,196.0
201849,,1251,BC,196.0
300478,,1252,BC,196.0
418386,,1253,BC,196.0
441944,,1254,MBC,196.0
478721,,1255,BC,196.0
281808,,1256,BC,196.0
379544,,1257,BC,196.0
438331,,1258,BC,196.0
435176,,1259,BC,196.0
271208,,1260,BC,196.0
350331,,1261,MBC,196.0
488491,,1262,BC,196.0
324185,,1263,MBC,196.0
445397,,1264,BC,196.0
350763,,1265,MBC,196.0
364871,,1266,BC,196.0
213690,,1267,BC,196.0
314107,,1268,BCM,196.0
476464,,1269,BC,196.0
298209,,1270,BC,196.0
306030,,1271,OC,196.0
213141,,1272,BC,196.0
397380,,1273,SC,196.0
300257,,1274,BCM,196.0
360485,,1275,MBC,196.0
348487,,1276,OC,196.0
332333,,1277,BCM,196.0
309447,,1278,MBC,196.0
353199,,1279,MBC,196.0
355620,,1280,BC,196.0
200934,,1281,MBC,196.0
236885,,1282,MBC,196.0
222339,,1283,BC,196.0
253386,,1284,BC,196.0
395555,,1285,SC,196.0
226234,,1286,OC,196.0
455640,,1287,BC,196.0
483902,,1288,BCM,196.0
205677,,1289,SC,196.0
310884,,1290,BC,196.0
222862,,1291,BC,196.0
268941,,1292,BC,196.0
404370,,1293,BC,196.0
242021,,1294,BC,196.0
474458,,1295,MBC,196.0
470224,,1296,BC,196.0
500078,,1297,MBC,196.0
393065,,1298,MBC,196.0
221317,,1299,MBC,196.0
202644,,1300,SC,196.0
315714,,1301,MBC,196.0
501557,,1302,MBC,196.0
366339,,1303,BC,196.0
390907,,1304,MBC,196.0
453867,,1305,SC,196.0
253354,,1306,MBC,196.0
233899,,1307,BC,196.0
309003,,1308,BC,196.0
257966,,1309,BCM,196.0
277220,,1310,MBC,196.0
379420,,1311,BC,196.0
375993,,1312,BC,196.0
338008,,1313,MBC,196.0
386552,,1314,MBC,196.0
494227,,1315,BC,196.0
256066,,1316,BC,196.0
205208,,1317,BC,196.0
436176,,1318,SC,196.0
227060,,1319,BC,196.0
401368,,1320,MBC,196.0
371625,,1321,BC,196.0
368368,,1322,BC,196.0
264315,,1323,MBC,196.0
340063,,1324,BC,196.0
222702,,1325,BC,196.0
370193,,1326,BC,196.0
284195,,1327,BC,196.0
397318,,1328,MBC,196.0
398287,,1329,BC,196.0
479984,,1330,BC,196.0
313700,,1331,SC,196.0
321586,,1332,OC,196.0
289638,,1333,BC,196.0
397509,,1334,BC,196.0
288862,,1335,BC,196.0
336388,,1336,MBC,196.0
220799,,1337,BC,196.0
478970,,1338,BC,196.0
442158,,1339,BC,196.0
287004,,1340,BC,196.0
321841,,1341,BC,196.0
479504,,1342,BC,196.0
335146,,1343,BC,196.0
265205,,1344,BC,196.0
349839,,1345,BC,196.0
272491,,1346,BC,196.0
265993,,1347,BC,196.0
389809,,1348,MBC,196.0
247367,,1349,BC,196.0
351898,,1350,OC,196.0
255101,,1351,BC,196.0
435363,,1352,MBC,196.0
212284,,1353,SC,196.0
394138,,1354,BC,196.0
306513,,1355,OC,196.0
273144,,1356,SC,196.0
469042,,1357,OC,196.0
203979,,1358,BC,196.0
235924,,1359,BCM,196.0
321013,,1360,BC,196.0
291416,,1361,BC,196.0
296009,,1362,MBC,196.0
426459,,1363,MBC,196.0
394080,,1364,BC,196.0
452870,,1365,SC,196.0
334406,,1366,BC,196.0
240584,,1367,MBC,196.0
324850,,1368,BC,196.0
265699,,1369,BC,196.0
496140,,1370,OC,196.0
253045,,1371,BC,196.0
260308,,1372,BC,196.0
300206,,1373,BC,196.0
424371,,1374,BC,196.0
386416,,1375,MBC,196.0
336095,,1376,OC,196.0
260955,,1377,BC,196.0
403503,,1378,BC,196.0
276246,,1379,SC,196.0
252642,,1380,BC,196.0
386489,,1381,BCM,196.0
456291,,1382,BC,196.0
466368,,1383,BC,196.0
338214,,1384,BC,196.0
371037,,1385,BC,196.0
416599,,1386,MBC,196.0
413860,,1387,BC,196.0
423279,,1388,BC,196.0
373314,,1389,MBC,196.0
400107,,1390,BC,196.0
309359,,1391,BC,196.0
269553,,1392,BC,196.0
216221,,1393,OC,196.0
383821,,1394,BCM,196.0
231875,,1395,BC,196.0
389908,,1396,BC,196.0
456978,,1397,BC,196.0
453511,,1398,BC,196.0
482526,,1399,OC,196.0
222667,,1400,BC,196.0
455027,,1401,BC,196.0
279796,,1402,BCM,196.0
350785,,1403,MBC,196.0
491538,,1404,MBC,196.0
339196,,1405,OC,196.0
314553,,1406,BC,196.0
468061,,1407,MBC,196.0
407419,,1408,BC,196.0
201687,,1409,BC,196.0
204515,,1410,BC,196.0
337084,,1411,BC,196.0
394563,,1412,BC,196.0
210032,,1413,BC,196.0
415992,,1414,BC,196.0
385072,,1415,MBC,196.0
222449,,1416,BC,196.0
464694,,1417,MBC,196.0
290488,,1418,BC,196.0
274874,,1419,BC,196.0
204806,,1420,BC,196.0
272616,,1421,BC,196.0
204360,,1422,BC,196.0
214514,,1423,BC,196.0
263389,,1424,BC,196.0
256560,,1425,BC,196.0
260641,,1426,BC,196.0
332917,,1427,BC,196.0
468623,,1428,OC,196.0
444952,,1429,BC,196.0
310186,,1430,OC,196.0
280682,,1431,BCM,196.0
301238,,1432,MBC,196.0
349004,,1433,BC,196.0
259510,,1434,BC,196.0
244672,,1435,MBC,196.0
235398,,1436,BC,196.0
246280,,1437,BCM,196.0
460707,,1438,BC,196.0
208562,,1439,BC,196.0
336974,,1440,BC,196.0
454784,,1441,MBC,196.0
259604,,1442,BC,196.0
289790,,1443,BC,196.0
339258,,1444,OC,196.0
432877,,1445,MBC,196.0
351494,,1446,BC,196.0
478123,,1447,MBC,196.0
301750,,1448,MBC,196.0
491268,,1449,BC,196.0
477579,,1450,BC,196.0
400930,,1451,BC,196.0
393001,,1452,MBC,196.0
354520,,1453,MBC,196.0
383167,,1454,OC,196.0
330539,,1455,BCM,196.0
446553,,1456,BC,196.0
237453,,1457,BC,196.0
215484,,1458,OC,196.0
484254,,1459,BC,196.0
298012,,1460,BC,196.0
397753,,1461,MBC,196.0
389413,,1462,MBC,196.0
328331,,1463,MBC,196.0
262216,,1464,MBC,196.0
259098,,1465,MBC,196.0
379139,,1466,BC,196.0
228373,,1467,MBC,196.0
315120,,1468,BC,196.0
398987,,1469,BC,196.0
242273,,1470,BC,196.0
336664,,1471,MBC,196.0
216008,,1472,BC,196.0
329381,,1473,MBC,196.0
376219,,1474,BC,196.0
409944,,1475,BC,196.0
395237,,1476,MBC,196.0
267833,,1477,BC,196.0
484874,,1478,SC,196.0
243907,,1479,BC,196.0
331815,,1480,BC,196.0
474053,,1481,OC,196.0
302563,,1482,BC,196.0
243601,,1483,BC,196.0
260197,,1484,BC,196.0
200403,,1485,BC,196.0
377611,,1486,BC,196.0
409508,,1487,MBC,196.0
382953,,1488,BC,196.0
435367,,1489,BC,196.0
347895,,1490,MBC,196.0
402207,,1491,BC,196.0
354572,,1492,BCM,196.0
375331,,1493,SC,196.0
356629,,1494,BC,196.0
424321,,1495,MBC,196.0
478007,,1496,MBC,196.0
229271,,1497,BC,196.0
237613,,1498,BC,196.0
212499,,1499,BC,196.0
351630,,1500,BC,196.0
244751,,1501,BC,196.0
327688,,1502,OC,196.0
408844,,1503,MBC,196.0
411461,,1504,BC,196.0
368229,,1505,BC,196.0
293983,,1506,BC,196.0
238741,,1507,MBC,196.0
346402,,1508,MBC,196.0
406467,,1509,BC,196.0
352404,,1510,BC,196.0
288686,,1511,BC,196.0
408686,,1512,BC,196.0
306435,,1513,MBC,196.0
350925,,1514,MBC,196.0
365871,,1515,MBC,196.0
222680,,1516,BC,196.0
341675,,1517,BC,196.0
494463,,1518,MBC,196.0
201354,,1519,BC,196.0
442445,,1520,OC,196.0
401441,,1521,MBC,196.0
483537,,1522,BC,196.0
333348,,1523,MBC,196.0
442894,,1524,BC,196.0
453434,,1525,OC,195.75
447375,,1526,BC,195.667
482426,,1527,MBC,195.54
231800,,1528,BC,195.5
494713,,1529,MBC,195.5
458756,,1530,BC,195.5
212328,,1531,BC,195.5
366187,,1532,BC,195.5
205899,,1533,BC,195.5
323205,,1534,MBC,195.5
429435,,1535,BC,195.5
304022,,1536,MBC,195.5
349272,,1537,BC,195.5
367393,,1538,OC,195.5
486268,,1539,MBC,195.5
273566,,1540,BC,195.5
375025,,1541,BC,195.5
279218,,1542,MBC,195.5
368903,,1543,BC,195.5
440718,,1544,SC,195.5
463384,,1545,SC,195.5
425268,,1546,BC,195.5
295947,,1547,OC,195.5
221918,,1548,BC,195.5
463667,,1549,BC,195.5
348967,,1550,BC,195.5
309491,,1551,OC,195.5
335765,,1552,BC,195.5
436036,,1553,BC,195.5
380501,,1554,BC,195.5
245455,,1555,BC,195.5
279158,,1556,MBC,195.5
396072,,1557,BC,195.5
459123,,1558,SC,195.5
361351,,1559,MBC,195.5
328044,,1560,OC,195.5
209198,,1561,BC,195.5
445113,,1562,BC,195.5
316717,,1563,BC,195.5
484366,,1564,BC,195.5
478778,,1565,BC,195.5
242587,,1566,BC,195.5
350679,,1567,MBC,195.5
235470,,1568,BC,195.5
397642,,1569,MBC,195.5
468752,,1570,MBC,195.5
221271,,1571,BC,195.5
430424,,1572,SC,195.5
217952,,1573,OC,195.5
418584,,1574,MBC,195.5
202550,,1575,MBC,195.5
238978,,1576,BC,195.5
428485,,1577,BC,195.5
333949,,1578,BC,195.5
292712,,1579,OC,195.5
454774,,1580,BC,195.5
459938,,1581,SC,195.5
220376,,1582,OC,195.5
385135,,1583,BC,195.5
380995,,1584,BC,195.5
284620,,1585,BC,195.5
221749,,1586,BCM,195.5
355833,,1587,BC,195.5
301308,,1588,MBC,195.5
398729,,1589,MBC,195.5
470053,,1590,MBC,195.5
384326,,1591,BC,195.5
384147,,1592,BC,195.5
214579,,1593,BCM,195.5
491563,,1594,BC,195.5
417962,,1595,BC,195.5
222173,,1596,BC,195.5
320224,,1597,MBC,195.5
384831,,1598,SC,195.5
290418,,1599,SC,195.5
256111,,1600,BC,195.5
428919,,1601,OC,195.5
366434,,1602,BC,195.5
254283,,1603,MBC,195.5
307523,,1604,OC,195.5
203446,,1605,BC,195.5
320983,,1606,BC,195.5
226576,,1607,BC,195.5
389096,,1608,BC,195.5
498926,,1609,OC,195.5
370473,,1610,BC,195.5
414792,,1611,MBC,195.5
478444,,1612,BC,195.5
387639,,1613,BC,195.5
431633,,1614,OC,195.5
499135,,1615,BC,195.5
403781,,1616,BC,195.5
204616,,1617,BC,195.5
478000,,1618,MBC,195.5
306319,,1619,BC,195.5
429313,,1620,BC,195.5
207829,,1621,BCM,195.5
365509,,1622,MBC,195.5
349167,,1623,BC,195.5
467753,,1624,SC,195.5
261223,,1625,MBC,195.5
465362,,1626,OC,195.5
203051,,1627,BC,195.5
335988,,1628,BC,195.5
367364,,1629,MBC,195.5
201907,,1630,MBC,195.5
389559,,1631,MBC,195.5
435525,,1632,SC,195.5
371399,,1633,BC,195.5
289710,,1634,BC,195.5
344547,,1635,BCM,195.5
294142,,1636,BC,195.5
444896,,1637,MBC,195.5
388806,,1638,BC,195.5
450461,,1639,BC,195.5
359870,,1640,BC,195.5
445243,,1641,BC,195.5
387809,,1642,OC,195.5
215990,,1643,BC,195.5
258832,,1644,BC,195.5
486478,,1645,BC,195.5
418795,,1646,BC,195.5
395294,,1647,BC,195.5
238426,,1648,MBC,195.5
378759,,1649,BCM,195.5
348149,,1650,BC,195.5
225586,,1651,MBC,195.5
290677,,1652,BC,195.5
462154,,1653,MBC,195.5
328907,,1654,BC,195.5
337154,,1655,MBC,195.5
364379,,1656,MBC,195.5
391647,,1657,MBC,195.5
462251,,1658,BC,195.5
427524,,1659,BC,195.5
333704,,1660,SC,195.5
219192,,1661,BC,195.5
491139,,1662,BC,195.5
443936,,1663,MBC,195.5
467046,,1664,SC,195.5
399423,,1665,BC,195.5
387176,,1666,MBC,195.5
337765,,1667,ST,195.5
223189,,1668,BC,195.5
368393,,1669,BC,195.5
395738,,1670,MBC,195.5
393255,,1671,SC,195.5
399002,,1672,MBC,195.5
368351,,1673,MBC,195.5
337473,,1674,BC,195.5
487105,,1675,BC,195.5
359197,,1676,BC,195.5
385921,,1677,MBC,195.5
333642,,1678,BC,195.5
367570,,1679,BC,195.5
417360,,1680,MBC,195.5
432974,,1681,MBC,195.5
326555,,1682,MBC,195.5
473166,,1683,BC,195.5
281537,,1684,MBC,195.5
476520,,1685,BC,195.5
292092,,1686,BC,195.5
281038,,1687,OC,195.5
332576,,1688,BC,195.5
222299,,1689,BC,195.5
461856,,1690,BC,195.5
452466,,1691,MBC,195.5
296022,,1692,MBC,195.5
443907,,1693,BC,195.5
257412,,1694,BC,195.5
223914,,1695,BC,195.5
274268,,1696,BC,195.5
416661,,1697,MBC,195.5
396904,,1698,BC,195.5
421659,,1699,OC,195.5
495147,,1700,BC,195.5
487691,,1701,BC,195.5
370725,,1702,MBC,195.5
433895,,1703,BC,195.5
483135,,1704,MBC,195.5
362355,,1705,BC,195.5
460432,,1706,BC,195.5
209779,,1707,BC,195.5
411173,,1708,BC,195.5
482091,,1709,BC,195.5
326652,,1710,BC,195.5
218693,,1711,BC,195.5
217032,,1712,BC,195.5
200450,,1713,BC,195.5
332107,,1714,BCM,195.5
288191,,1715,BC,195.5
262127,,1716,BC,195.5
352134,,1717,SC,195.5
261461,,1718,BC,195.5
432496,,1719,BC,195.5
236121,,1720,BC,195.5
292998,,1721,MBC,195.5
352569,,1722,BC,195.5
453765,,1723,BC,195.5
466682,,1724,MBC,195.5
206391,,1725,OC,195.5
380278,,1726,BCM,195.5
333303,,1727,BC,195.5
313097,,1728,SC,195.5
300117,,1729,BCM,195.5
346772,,1730,BCM,195.5
316093,,1731,BC,195.5
357628,,1732,BC,195.5
398432,,1733,OC,195.5
475311,,1734,BC,195.5
254393,,1735,MBC,195.5
229364,,1736,BC,195.5
332414,,1737,BC,195.5
366161,,1738,BC,195.5
330331,,1739,MBC,195.5
398695,,1740,BC,195.5
299631,,1741,BC,195.5
200092,,1742,BC,195.5
288465,,1743,BC,195.5
264814,,1744,MBC,195.5
465065,,1745,BC,195.5
326648,,1746,BC,195.5
445505,,1747,BC,195.5
406490,,1748,BC,195.5
457440,,1749,MBC,195.5
441524,,1750,BC,195.5
408572,,1751,BC,195.5
400305,,1752,BC,195.5
370630,,1753,BC,195.5
479654,,1754,OC,195.5
289017,,1755,MBC,195.5
254267,,1756,BC,195.5
384218,,1757,SC,195.5
418789,,1758,BC,195.5
280023,,1759,MBC,195.5
465208,,1760,BC,195.5
413252,,1761,BC,195.5
301404,,1762,MBC,195.5
388572,,1763,BC,195.5
495605,,1764,OC,195.5
445431,,1765,OC,195.5
385835,,1766,BC,195.5
230974,,1767,BC,195.5
366854,,1768,BC,195.5
321219,,1769,BC,195.5
237620,,1770,BC,195.5
228123,,1771,MBC,195.5
265503,,1772,MBC,195.5
472015,,1773,BC,195.5
261280,,1774,MBC,195.5
390582,,1775,BC,195.5
359557,,1776,MBC,195.5
238055,,1777,BC,195.5
407683,,1778,MBC,195.5
422193,,1779,BC,195.5
289420,,1780,BC,195.5
408335,,1781,BC,195.5
434969,,1782,MBC,195.5
361272,,1783,BC,195.5
366423,,1784,MBC,195.5
283288,,1785,BC,195.5
327702,,1786,BC,195.5
305208,,1787,BC,195.5
221060,,1788,BC,195.5
291501,,1789,MBC,195.5
219268,,1790,BC,195.5
318885,,1791,BC,195.5
355805,,1792,BC,195.5
321637,,1793,BC,195.5
448335,,1794,MBC,195.5
331977,,1795,MBC,195.5
464176,,1796,SC,195.5
220456,,1797,BC,195.5
371878,,1798,BC,195.5
262464,,1799,BC,195.5
367971,,1800,BC,195.5
376583,,1801,SC,195.5
213452,,1802,SC,195.5
426391,,1803,BCM,195.5
396798,,1804,MBC,195.5
398951,,1805,BC,195.5
245156,,1806,MBC,195.5
203478,,1807,BC,195.5
433703,,1808,BC,195.5
482580,,1809,BCM,195.5
300926,,1810,BC,195.5
436397,,1811,BC,195.5
347734,,1812,MBC,195.5
349532,,1813,BC,195.5
234468,,1814,BCM,195.5
299390,,1815,BC,195.5
476550,,1816,SC,195.5
234330,,1817,BC,195.5
481440,,1818,BC,195.5
209456,,1819,MBC,195.5
284348,,1820,BC,195.5
447605,,1821,BC,195.5
364114,,1822,BC,195.5
434296,,1823,SC,195.5
443984,,1824,BCM,195.5
367827,,1825,MBC,195.5
455593,,1826,BC,195.333
389320,,1827,BC,195.333
267818,,1828,MBC,195.333
281348,,1829,MBC,195.0
238307,,1830,MBC,195.0
213338,,1831,OC,195.0
295150,,1832,BC,195.0
360664,,1833,MBC,195.0
447214,,1834,MBC,195.0
435510,,1835,BC,195.0
264137,,1836,MBC,195.0
314337,,1837,MBC,195.0
445121,,1838,MBC,195.0
406851,,1839,BCM,195.0
234694,,1840,BC,195.0
378706,,1841,BC,195.0
411616,,1842,BC,195.0
334042,,1843,MBC,195.0
204925,,1844,BC,195.0
480929,,1845,BC,195.0
423777,,1846,BC,195.0
384231,,1847,MBC,195.0
397800,,1848,MBC,195.0
307118,,1849,BCM,195.0
330810,,1850,BC,195.0
335796,,1851,BC,195.0
209449,,1852,BC,195.0
437338,,1853,MBC,195.0
233665,,1854,MBC,195.0
204147,,1855,MBC,195.0
357007,,1856,BC,195.0
257936,,1857,MBC,195.0
346261,,1858,OC,195.0
208716,,1859,BC,195.0
392203,,1860,MBC,195.0
376664,,1861,BC,195.0
331256,,1862,BC,195.0
264026,,1863,BC,195.0
368117,,1864,BC,195.0
218323,,1865,MBC,195.0
229341,,1866,BC,195.0
330102,,1867,BC,195.0
228529,,1868,SC,195.0
245324,,1869,BC,195.0
497717,,1870,OC,195.0
339787,,1871,BC,195.0
210561,,1872,MBC,195.0
481717,,1873,BC,195.0
304933,,1874,BC,195.0
226243,,1875,BC,195.0
339180,,1876,ST,195.0
427706,,1877,BC,195.0
320555,,1878,BC,195.0
319141,,1879,BC,195.0
377433,,1880,BC,195.0
497599,,1881,MBC,195.0
330481,,1882,BC,195.0
420799,,1883,MBC,195.0
465042,,1884,MBC,195.0
341017,,1885,BC,195.0
434943,,1886,BC,195.0
218643,,1887,SC,195.0
218571,,1888,MBC,195.0
397659,,1889,MBC,195.0
399051,,1890,OC,195.0
216019,,1891,BC,195.0
406785,,1892,BC,195.0
456180,,1893,SC,195.0
268936,,1894,BC,195.0
468776,,1895,MBC,195.0
383468,,1896,BC,195.0
457428,,1897,MBC,195.0
218039,,1898,BC,195.0
390453,,1899,BC,195.0
377549,,1900,BC,195.0
205921,,1901,BC,195.0
366878,,1902,BC,195.0
201267,,1903,MBC,195.0
284314,,1904,OC,195.0
304427,,1905,BC,195.0
357693,,1906,BC,195.0
325336,,1907,BC,195.0
339527,,1908,BC,195.0
241030,,1909,BC,195.0
223267,,1910,BC,195.0
359612,,1911,MBC,195.0
215352,,1912,BC,195.0
433310,,1913,MBC,195.0
304571,,1914,BCM,195.0
310872,,1915,BC,195.0
342530,,1916,MBC,195.0
245208,,1917,BC,195.0
297660,,1918,OC,195.0
319057,,1919,BCM,195.0
231826,,1920,BC,195.0
287813,,1921,SC,195.0
369778,,1922,MBC,195.0
480305,,1923,BC,195.0
462506,,1924,MBC,195.0
459955,,1925,BC,195.0
387450,,1926,BC,195.0
453717,,1927,BC,195.0
269142,,1928,BCM,195.0
282455,,1929,MBC,195.0
412534,,1930,BC,195.0
420103,,1931,BC,195.0
429447,,1932,MBC,195.0
348260,,1933,BC,195.0
454025,,1934,BC,195.0
345982,,1935,BC,195.0
434979,,1936,MBC,195.0
252931,,1937,BC,195.0
220305,,1938,BC,195.0
440857,,1939,MBC,195.0
394543,,1940,MBC,195.0
200287,,1941,OC,195.0
353504,,1942,BC,195.0
220447,,1943,BC,195.0
450029,,1944,MBC,195.0
482970,,1945,BC,195.0
352241,,1946,BC,195.0
338674,,1947,BC,195.0
262465,,1948,MBC,195.0
366048,,1949,BC,195.0
374516,,1950,SC,195.0
463481,,1951,BC,195.0
464737,,1952,BC,195.0
284920,,1953,BC,195.0
250766,,1954,MBC,195.0
384543,,1955,BC,195.0
311281,,1956,OC,195.0
217482,,1957,OC,195.0
375114,,1958,MBC,195.0
307053,,1959,SC,195.0
302664,,1960,BC,195.0
447097,,1961,MBC,195.0
285125,,1962,BC,195.0
433196,,1963,BC,195.0
293855,,1964,BC,195.0
328693,,1965,BC,195.0
346371,,1966,BC,195.0
474092,,1967,BC,195.0
408712,,1968,BC,195.0
435134,,1969,BC,195.0
474205,,1970,BC,195.0
368726,,1971,MBC,195.0
376499,,1972,OC,195.0
469683,,1973,OC,195.0
439378,,1974,MBC,195.0
500546,,1975,BCM,195.0
463345,,1976,BC,195.0
244840,,1977,MBC,195.0
263549,,1978,BC,195.0
305867,,1979,BC,195.0
351641,,1980,BC,195.0
244069,,1981,BC,195.0
435175,,1982,BC,195.0
313076,,1983,MBC,195.0
467909,,1984,MBC,195.0
458842,,1985,MBC,195.0
402019,,1986,MBC,195.0
417624,,1987,BC,195.0
407417,,1988,MBC,195.0
240719,,1989,BC,195.0
393067,,1990,OC,195.0
435969,,1991,OC,195.0
240884,,1992,BC,195.0
334410,,1993,BCM,195.0
320629,,1994,MBC,195.0
329677,,1995,BC,195.0
376147,,1996,BC,195.0
353425,,1997,MBC,195.0
383195,,1998,BC,195.0
448507,,1999,BC,195.0
359180,,2000,MBC,195.0
337545,,2001,MBC,195.0
203390,,2002,BC,195.0
353591,,2003,MBC,195.0
305056,,2004,MBC,195.0
424075,,2005,BC,195.0
339219,,2006,BC,195.0
376079,,2007,BC,195.0
382875,,2008,OC,195.0
468941,,2009,SCA,195.0
236436,,2010,SC,195.0
290294,,2011,BC,195.0
359508,,2012,BC,195.0
373724,,2013,BC,195.0
392928,,2014,MBC,195.0
479880,,2015,BC,195.0
424964,,2016,SC,195.0
338159,,2017,BC,195.0
303357,,2018,BC,195.0
332863,,2019,SC,195.0
296912,,2020,BC,195.0
497043,,2021,SC,195.0
228062,,2022,BC,195.0
232114,,2023,MBC,195.0
271655,,2024,MBC,195.0
291299,,2025,BC,195.0
328997,,2026,BC,195.0
343539,,2027,BC,195.0
372468,,2028,BC,195.0
