college_code,branch_code,year,opening_rank,closing_rank,seats_filled,community
1149,157,2021,4977,4977,1,SC
1149,158,2021,4164,4405,2,BC
1149,159,2021,3645,3645,1,BC
1149,159,2021,2923,3510,2,SC
1149,160,2021,1606,1606,1,BC
1149,161,2021,1882,1882,1,BC
1149,161,2021,2014,2014,1,MBC
1149,162,2021,958,1330,4,MBC
1149,164,2021,452,452,1,BC
1149,174,2021,20303,20333,2,BC
1149,176,2021,16804,16824,2,BC
1149,177,2021,15010,15010,1,BC
1149,178,2021,13203,13258,2,BC
1149,178,2021,13207,13207,1,MBC
1149,179,2021,11502,11532,2,BC
1149,180,2021,9802,9802,1,BC
1149,180,2021,9779,9779,1,OC
1149,181,2021,8074,8074,1,BC
1149,181,2021,8053,8053,1,OC
1149,182,2021,6324,6324,1,BC
1149,183,2021,28,4774,5,BC
1149,183,2021,4685,4685,1,OC
1149,184,2021,3181,3181,1,BC
1149,188,2021,7550,7550,1,OC
1150,94,2021,26046,26046,1,OC
1158,117,2021,25383,25383,1,BC
1158,120,2021,25135,25135,1,OC
1158,131,2021,23367,23367,1,OC
1158,137,2021,21542,21542,1,SC
1158,148,2021,14837,14837,1,OC
1202,104,2021,25830,25830,1,BC
1202,131,2021,24074,24074,1,BC
1202,131,2021,24313,24313,1,MBC
1202,132,2021,23494,23650,2,SC
1202,133,2021,22870,22902,2,BC
1202,133,2021,22634,22634,1,MBC
1202,134,2021,21875,21875,1,MBC
1202,134,2021,22054,22054,1,SC
1202,135,2021,21159,21487,3,BC
1202,136,2021,20643,20643,1,BC
1202,137,2021,19869,19869,1,MBC
1202,138,2021,19130,19350,3,BC
1202,140,2021,17834,17834,1,BC
1202,141,2021,16948,16948,1,BC
1202,143,2021,15427,15521,2,BC
1202,144,2021,14749,14853,2,BC
1202,144,2021,14936,14955,2,MBC
1202,145,2021,14178,14178,1,BC
1202,145,2021,14015,14015,1,MBC
1202,148,2021,11977,11977,1,BC
1202,148,2021,11873,11873,1,MBC
1202,149,2021,11069,11069,1,BC
1202,149,2021,11046,11196,2,MBC
1202,150,2021,10276,10276,1,BC
1202,150,2021,10257,10257,1,MBC
1202,150,2021,10301,10301,1,SC
1202,151,2021,9533,9533,1,BC
1202,153,2021,8069,8069,1,BC
1202,153,2021,8065,8065,1,SC
1202,155,2021,6798,6798,1,BC
1202,156,2021,5910,6662,2,BC
1202,156,2021,5973,5973,1,MBC
1202,157,2021,5302,5302,1,BC
1202,157,2021,4949,4949,1,SC
1202,158,2021,4356,4356,1,BC
1202,158,2021,4408,4408,1,MBC
1202,159,2021,3449,3449,1,MBC
1202,171,2021,298,298,1,BC
1202,172,2021,223,223,1,BC
1202,98,2021,25954,25954,1,BC
1207,131,2021,24069,24331,5,BC
1207,132,2021,23508,23573,2,BC
1207,132,2021,23359,23359,1,SC
1207,133,2021,22594,22865,2,BC
1207,133,2021,22659,22719,2,MBC
1207,134,2021,22194,22194,1,MBC
1207,137,2021,19756,20006,2,BC
1207,137,2021,19757,19757,1,MBC
1207,138,2021,19107,19107,1,BC
1207,141,2021,16881,16881,1,SC
1207,143,2021,15616,15690,3,BC
1207,145,2021,14049,14049,1,BC
1207,146,2021,13243,13243,1,BC
1207,146,2021,13329,13329,1,MBC
1207,147,2021,12701,12701,1,BC
1207,148,2021,11855,11855,1,BC
1207,148,2021,11813,11813,1,SC
1207,149,2021,11266,11266,1,BC
1207,150,2021,10571,10571,1,BC
1207,152,2021,9008,9008,1,BC
1207,152,2021,8914,8914,1,SC
1207,153,2021,10068,10092,2,BC
1207,153,2021,7977,7977,1,MBC
1207,155,2021,6654,6654,1,MBC
1207,156,2021,5737,5737,1,BC
1207,159,2021,3570,3570,1,BC
1207,160,2021,2692,2692,1,BC
1207,162,2021,1112,1112,1,BC
1207,97,2021,25971,25971,1,BC
1209,119,2021,25218,25218,1,OC
1209,131,2021,24039,24039,1,MBC
1209,175,2021,18539,18539,1,OC
1210,121,2021,25036,25036,1,SCA
1210,131,2021,24388,24388,1,BC
1210,131,2021,24300,24300,1,MBC
1210,131,2021,24226,24226,1,SC
1210,131,2021,23369,23369,1,SCA
1210,132,2021,23602,23602,1,MBC
1210,132,2021,23386,23418,2,SC
1210,133,2021,22796,22796,1,OC
1210,135,2021,21251,21430,3,BC
1210,135,2021,21267,21304,2,SC
1210,136,2021,20489,20745,3,BC
1210,137,2021,19775,19775,1,BC
1210,137,2021,19843,19897,2,MBC
1210,137,2021,19932,20093,2,SC
1210,138,2021,19179,19355,2,MBC
1210,138,2021,19162,19162,1,SC
1210,139,2021,18591,18591,1,BC
1210,139,2021,18606,18606,1,OC
1210,139,2021,18405,18636,4,SC
1210,140,2021,17694,17856,3,SC
1210,141,2021,17041,17041,1,BC
1210,141,2021,17191,17191,1,SC
1210,142,2021,16232,19099,2,SC
1210,143,2021,15413,18494,3,SC
1210,144,2021,14721,17856,4,SC
1210,145,2021,14192,14192,1,BC
1210,145,2021,14047,14088,2,SC
1210,146,2021,13438,13438,1,BC
1210,146,2021,13346,13346,1,MBC
1210,146,2021,13484,13484,1,OC
1210,146,2021,13431,13431,1,SC
1210,148,2021,11794,12012,3,SC
1210,149,2021,11058,11124,2,BC
1210,149,2021,11002,14000,3,SC
1210,150,2021,10333,10579,2,MBC
1210,151,2021,12164,12164,1,SC
1210,152,2021,9077,9077,1,BC
1210,152,2021,8796,8841,2,SC
1210,153,2021,8304,8304,1,BC
1210,153,2021,8261,8261,1,OC
1210,153,2021,7988,7988,1,SC
1210,154,2021,7254,7505,5,BC
1210,154,2021,7268,7268,1,MBC
1210,155,2021,6464,6464,1,SC
1210,156,2021,5894,5901,2,BC
1210,156,2021,6010,6010,1,SC
1210,157,2021,4951,5114,3,BC
1210,157,2021,5266,5266,1,MBC
1210,157,2021,5233,5233,1,SC
1210,159,2021,3548,3548,1,BC
1210,159,2021,3528,3528,1,MBC
1210,159,2021,3603,3603,1,SC
1210,160,2021,1614,2963,3,BC
1210,160,2021,2830,2957,5,MBC
1210,161,2021,1863,2017,2,BC
1210,161,2021,1842,2009,3,MBC
1210,161,2021,1898,1898,1,SC
1210,162,2021,992,1297,5,BC
1210,162,2021,1003,1352,8,MBC
1210,162,2021,1173,1173,1,OC
1210,164,2021,437,437,1,MBC
1210,165,2021,405,405,1,BC
1210,166,2021,367,374,3,BC
1210,167,2021,326,333,2,BC
1210,167,2021,331,331,1,MBC
1210,168,2021,288,288,1,BC
1210,169,2021,267,267,1,MBC
1210,171,2021,229,229,1,MBC
1210,172,2021,201,209,2,BC
1210,172,2021,207,207,1,MBC
1210,175,2021,18522,18594,4,BC
1210,176,2021,16799,16799,1,BC
1210,177,2021,14989,14997,2,BC
1210,178,2021,13233,13233,1,BC
1210,180,2021,9737,9770,4,BC
1210,181,2021,44,44,1,BC
1210,181,2021,8073,8073,1,MBC
1210,182,2021,6313,6351,5,BC
1210,182,2021,6309,6309,1,OC
1210,183,2021,4762,4765,3,BC
1210,184,2021,3243,3243,1,BC
1210,184,2021,3223,3223,1,OC
1210,185,2021,1804,1812,2,BC
1210,185,2021,1739,1739,1,OC
1210,186,2021,425,10129,4,BC
1210,187,2021,8714,8796,4,BC
1210,188,2021,7503,7541,3,OC
1210,841,2021,648,648,1,MBC
1211,131,2021,24088,24088,1,SC
1211,134,2021,21888,21888,1,MBC
1211,135,2021,21272,21272,1,SCA
1211,135,2021,21433,21433,1,ST
1211,137,2021,19895,20009,2,SC
1211,139,2021,18342,18342,1,SC
1211,139,2021,18605,18605,1,SCA
1211,140,2021,17691,17792,2,SC
1211,140,2021,17647,17647,1,SCA
1211,143,2021,15581,15704,3,SC
1211,146,2021,13410,13410,1,SC
1211,146,2021,13365,13365,1,SCA
1211,147,2021,12777,12777,1,SC
1211,148,2021,11756,12063,2,SC
1211,149,2021,11044,11044,1,MBC
1211,150,2021,10347,10459,2,BC
1211,150,2021,10384,10603,2,MBC
1211,150,2021,10269,10471,3,SC
1211,151,2021,9824,9824,1,MBC
1211,152,2021,8882,9097,3,MBC
1211,152,2021,8739,8988,3,SC
1211,153,2021,8295,8295,1,MBC
1211,154,2021,7318,7318,1,BC
1211,154,2021,7528,7528,1,SC
1211,155,2021,6499,6499,1,SC
1211,156,2021,5722,5722,1,BC
1211,157,2021,5245,5276,2,MBC
1211,158,2021,4251,4330,2,BC
1211,158,2021,4453,4453,1,MBC
1211,158,2021,4428,4428,1,SC
1211,159,2021,3683,3683,1,SC
1211,160,2021,2809,2809,1,BC
1211,160,2021,2839,2839,1,MBC
1211,160,2021,2677,2677,1,SC
1211,161,2021,2051,2051,1,SC
1211,162,2021,1139,1139,1,BC
1211,162,2021,1034,1342,2,MBC
1211,162,2021,1134,1235,2,SC
1211,165,2021,410,410,1,MBC
1211,172,2021,203,203,1,SC
1211,174,2021,20359,20359,1,BC
1211,174,2021,20324,20324,1,SCA
1211,176,2021,16829,16829,1,SC
1211,177,2021,15054,15054,1,BC
1211,178,2021,13253,13253,1,BC
1211,178,2021,83,83,1,MBC
1211,179,2021,11492,11535,3,BC
1211,179,2021,11524,11524,1,SC
1211,180,2021,9750,9753,2,BC
1211,180,2021,9739,9739,1,OC
1211,181,2021,8038,8060,3,BC
1211,181,2021,8044,8044,1,OC
1211,182,2021,6373,6373,1,BC
1211,182,2021,6327,6327,1,MBC
1211,182,2021,6322,6322,1,SC
1211,183,2021,4684,4772,5,BC
1211,183,2021,4748,4748,1,MBC
1211,184,2021,3177,3236,4,BC
1211,185,2021,1753,1794,2,BC
1211,186,2021,10060,10142,6,BC
1211,186,2021,436,10122,2,OC
1211,187,2021,339,339,1,BC
1211,187,2021,8769,8769,1,OC
1211,188,2021,7534,7570,3,BC
1211,483,2021,373,373,1,BC
1211,618,2021,478,478,1,OC
1211,861,2021,667,667,1,OC
1211,990,2021,763,763,1,OC
1212,105,2021,25803,25803,1,BC
1212,119,2021,25216,25216,1,BC
1212,128,2021,24027,24027,1,SC
1212,131,2021,24113,24113,1,SC
1212,138,2021,21098,21098,1,SC
1212,142,2021,16295,16295,1,BC
1212,143,2021,18479,18479,1,SC
1212,154,2021,9009,9009,1,BC
1212,163,2021,489,489,1,BC
1212,96,2021,25990,25990,1,SCA
1213,133,2021,22683,22683,1,BC
1213,134,2021,22002,22002,1,MBC
1213,148,2021,12032,12032,1,BC
1216,123,2021,24822,24830,2,SC
1216,131,2021,24232,24316,2,SC
1216,132,2021,23582,23582,1,BC
1216,132,2021,23438,23537,2,SC
1216,134,2021,21958,21958,1,SC
1216,135,2021,21309,21309,1,BC
1216,136,2021,20642,20642,1,MBC
1216,136,2021,20567,20567,1,SC
1216,137,2021,19938,19938,1,MBC
1216,138,2021,19276,19276,1,MBC
1216,139,2021,18532,18532,1,BC
1216,140,2021,17698,17902,2,SC
1216,142,2021,16253,16253,1,MBC
1216,142,2021,16156,19104,3,SC
1216,143,2021,15551,15551,1,BC
1216,143,2021,15563,15563,1,MBC
1216,143,2021,15587,15705,3,SC
1216,144,2021,14928,14928,1,BC
1216,144,2021,14867,14978,2,SC
1216,145,2021,14199,14199,1,BC
1216,145,2021,14011,14011,1,SC
1216,146,2021,13223,13434,4,MBC
1216,146,2021,16453,16453,1,SCA
1216,147,2021,12544,12544,1,BC
1216,147,2021,12464,12686,2,MBC
1216,147,2021,12484,12640,3,SC
1216,148,2021,11829,11829,1,SC
1216,149,2021,11060,11060,1,SC
1216,150,2021,10376,10376,1,SC
1216,150,2021,10460,10460,1,SCA
1216,151,2021,9765,9765,1,BC
1216,151,2021,9746,9746,1,MBC
1216,152,2021,8800,8977,3,BC
1216,152,2021,9039,11152,2,SC
1216,153,2021,8182,8182,1,BC
1216,153,2021,8000,8000,1,MBC
1216,153,2021,8179,8179,1,SC
1216,154,2021,7272,7272,1,BC
1216,154,2021,7348,7544,3,SC
1216,155,2021,6697,6697,1,BC
1216,156,2021,5748,5777,2,BC
1216,156,2021,5839,5839,1,MBC
1216,157,2021,5020,5020,1,MBC
1216,158,2021,4165,4484,4,BC
1216,158,2021,4292,4430,4,MBC
1216,158,2021,4197,4197,1,SC
1216,159,2021,3591,3752,4,MBC
1216,159,2021,2914,2914,1,SC
1216,160,2021,2664,2877,2,BC
1216,160,2021,2662,2811,5,MBC
1216,161,2021,1911,2083,3,BC
1216,161,2021,1917,2107,5,MBC
1216,161,2021,1865,1865,1,OC
1216,161,2021,2004,2077,2,SC
1216,162,2021,1048,1325,5,BC
1216,162,2021,1298,1351,2,MBC
1216,163,2021,479,479,1,BC
1216,166,2021,375,375,1,BC
1216,169,2021,271,271,1,BC
1216,173,2021,184,184,1,BC
1216,175,2021,18568,18568,1,SC
1216,176,2021,117,16769,2,BC
1216,178,2021,13266,13266,1,BC
1216,179,2021,11528,11528,1,OC
1216,180,2021,9732,9786,3,BC
1216,181,2021,8005,8005,1,BC
1216,181,2021,8057,8057,1,OC
1216,182,2021,6345,6345,1,BC
1216,183,2021,27,4737,3,BC
1216,184,2021,3201,3201,1,OC
1216,185,2021,1732,1732,1,BC
1216,185,2021,1713,1765,2,OC
1216,186,2021,10102,10102,1,BC
1216,187,2021,8804,8804,1,BC
1216,188,2021,7458,7458,1,OC
1217,131,2021,24175,24175,1,MBC
1217,133,2021,22816,22816,1,BC
1217,133,2021,22884,22884,1,SC
1217,134,2021,21990,21990,1,BC
1217,136,2021,20671,20671,1,BC
1217,139,2021,18369,18369,1,BC
1217,141,2021,16984,16984,1,BC
1217,142,2021,16256,16256,1,BC
1217,143,2021,15479,15479,1,BC
1217,145,2021,14129,14129,1,BC
1217,145,2021,14213,14213,1,MBC
1217,147,2021,12568,12568,1,BC
1217,148,2021,11772,11772,1,BC
1217,149,2021,13994,13994,1,BC
1217,154,2021,7563,9012,2,BC
1217,155,2021,7831,7831,1,BC
1217,156,2021,5905,5905,1,MBC
1217,156,2021,6671,6671,1,OC
1217,156,2021,6653,6653,1,SC
1217,158,2021,4167,4167,1,OC
1217,159,2021,2925,2925,1,BC
1217,175,2021,18548,18559,2,BC
1217,177,2021,15062,15062,1,OC
1217,177,2021,15017,15017,1,SC
1217,186,2021,10056,10056,1,OC
1217,195,2021,941,941,1,OC
1218,124,2021,24674,24674,1,SC
1218,130,2021,23595,23595,1,SC
1218,131,2021,24146,24146,1,BC
1218,132,2021,23398,23398,1,BC
1218,134,2021,21912,21912,1,MBC
1218,135,2021,21289,21289,1,BC
1218,137,2021,19915,19915,1,BC
1218,140,2021,17896,17896,1,OC
1218,141,2021,16977,17077,2,MBC
1218,145,2021,13930,13930,1,BC
1218,145,2021,14187,14187,1,MBC
1218,146,2021,16455,16455,1,BC
1218,147,2021,12675,12675,1,MBC
1218,148,2021,11749,11749,1,BC
1218,153,2021,8012,8012,1,BC
1218,153,2021,10075,10075,1,SC
1218,169,2021,471,471,1,BC
1218,176,2021,16830,16830,1,BC
1218,176,2021,16801,16801,1,OC
1218,195,2021,942,942,1,BC
1218,78,2021,26514,26514,1,SC
1218,80,2021,26475,26475,1,SC
1219,132,2021,23486,23486,1,SCA
1219,139,2021,18666,18666,1,SC
1219,142,2021,16160,16454,2,SC
1219,145,2021,14029,14146,2,MBC
1219,147,2021,12669,12669,1,BC
1219,147,2021,12636,12636,1,MBC
1219,147,2021,12754,12754,1,SC
1219,148,2021,11848,11848,1,BC
1219,149,2021,11182,11182,1,MBC
1219,150,2021,10290,10290,1,SC
1219,152,2021,9019,9019,1,MBC
1219,152,2021,8752,9015,4,SC
1219,154,2021,7535,7535,1,BC
1219,154,2021,7556,7556,1,ST
1219,155,2021,6525,6525,1,MBC
1219,156,2021,5952,5952,1,BC
1219,156,2021,5982,5982,1,MBC
1219,157,2021,5117,5117,1,BC
1219,158,2021,4259,4259,1,BC
1219,159,2021,3759,3759,1,BC
1219,159,2021,3625,3670,2,MBC
1219,159,2021,3630,3630,1,SC
1219,160,2021,2944,2944,1,SC
1219,167,2021,335,335,1,BC
1219,177,2021,15068,15068,1,BC
1219,177,2021,15063,15063,1,SC
1219,178,2021,87,87,1,MBC
1219,179,2021,11556,11556,1,MBC
1219,181,2021,8024,8024,1,BC
1219,181,2021,8035,8035,1,OC
1219,182,2021,6353,6371,2,BC
1219,183,2021,4723,4744,3,BC
1219,183,2021,4701,4701,1,OC
1219,184,2021,3210,3274,2,BC
1219,184,2021,3268,3268,1,OC
1219,185,2021,1722,1722,1,OC
1219,185,2021,1766,1766,1,SC
1219,186,2021,10076,10119,3,BC
1219,187,2021,8727,8827,3,BC
1219,188,2021,7466,7576,3,BC
1219,188,2021,7561,7561,1,SC
1219,993,2021,766,766,1,OC
1221,136,2021,20633,20633,1,BC
1221,142,2021,19117,19117,1,BC
1221,151,2021,12153,12153,1,SC
1221,155,2021,7839,7839,1,BC
1222,131,2021,24080,24080,1,BC
1222,134,2021,22151,22151,1,BC
1222,135,2021,21373,21373,1,MBC
1222,137,2021,19765,19765,1,BC
1222,140,2021,17912,17912,1,BC
1222,141,2021,16999,16999,1,MBC
1222,141,2021,19664,19664,1,OC
1222,158,2021,4438,4438,1,MBC
1222,159,2021,3484,3484,1,MBC
1222,162,2021,971,971,1,BC
1222,195,2021,946,946,1,BC
1223,195,2021,947,947,1,BC
1225,132,2021,23409,23584,3,BC
1225,132,2021,23649,23649,1,SC
1225,133,2021,22603,22603,1,SC
1225,134,2021,22228,22228,1,MBC
1225,136,2021,20683,20683,1,BC
1225,137,2021,19981,20020,2,MBC
1225,138,2021,19224,19224,1,MBC
1225,139,2021,18529,18529,1,MBC
1225,139,2021,18588,18588,1,SC
1225,141,2021,17125,17208,2,MBC
1225,144,2021,14901,17847,2,BC
1225,145,2021,14076,14076,1,BC
1225,146,2021,13468,13468,1,MBC
1225,147,2021,12642,12642,1,BC
1225,149,2021,11114,13987,3,BC
1225,149,2021,10974,11272,2,MBC
1225,149,2021,13964,13964,1,SC
1225,151,2021,9548,9548,1,BC
1225,152,2021,9065,9065,1,MBC
1225,152,2021,8801,8801,1,SC
1225,153,2021,8082,8222,4,BC
1225,153,2021,7973,7973,1,MBC
1225,155,2021,7850,7850,1,BC
1225,157,2021,5115,5253,2,BC
1225,159,2021,3503,3696,2,BC
1225,160,2021,2935,2935,1,BC
1225,160,2021,2895,2895,1,SC
1225,175,2021,18573,18573,1,BC
1225,195,2021,948,948,1,BC
1226,103,2021,25845,25845,1,SC
1226,105,2021,25806,25806,1,BC
1226,129,2021,23819,23819,1,BC
1226,131,2021,24058,24058,1,OC
1226,132,2021,23455,23455,1,MBC
1226,135,2021,21207,21361,4,MBC
1226,136,2021,20551,20751,3,MBC
1226,140,2021,17703,17910,3,MBC
1226,145,2021,13886,13886,1,MBC
1226,146,2021,13491,13491,1,MBC
1226,148,2021,11815,11847,2,MBC
1226,149,2021,11059,11059,1,MBC
1226,151,2021,12144,12144,1,OC
1226,152,2021,9037,9037,1,MBC
1226,152,2021,11135,11135,1,OC
1226,153,2021,8221,8221,1,MBC
1226,156,2021,6042,6042,1,MBC
1226,158,2021,4449,4449,1,MBC
1226,159,2021,3511,3622,3,MBC
1226,162,2021,993,1227,2,MBC
1226,178,2021,84,84,1,MBC
1226,180,2021,9728,9728,1,OC
1227,195,2021,949,949,1,BC
1228,120,2021,25130,25130,1,SC
1228,123,2021,24828,24828,1,SC
1228,132,2021,23308,23327,2,BC
1228,132,2021,23549,23549,1,MBC
1228,133,2021,22675,22675,1,BC
1228,134,2021,21967,22589,2,BC
1228,136,2021,20646,20646,1,SC
1228,142,2021,16230,16230,1,BC
1228,144,2021,14737,14737,1,MBC
1228,147,2021,12468,12483,2,BC
1228,151,2021,9571,9571,1,BC
1228,153,2021,7952,7952,1,BC
1228,158,2021,4452,4452,1,OC
1228,159,2021,2917,2917,1,BC
1228,175,2021,18577,18577,1,OC
1228,195,2021,950,950,1,SC
1228,80,2021,26493,26493,1,SC
1229,142,2021,16258,16258,1,SC
1229,165,2021,899,899,1,OC
1230,134,2021,22205,22205,1,BC
1230,139,2021,18646,20633,2,BC
1230,157,2021,5209,5209,1,ST
1230,159,2021,3480,3480,1,MBC
1230,98,2021,25948,25948,1,SC
1231,149,2021,13982,13982,1,SC
1231,174,2021,20335,20335,1,MBC
1231,175,2021,18588,18588,1,BC
1231,176,2021,16828,16828,1,BC
1231,179,2021,11497,11557,3,BC
1231,180,2021,9729,9729,1,BC
1231,181,2021,8078,8078,1,BC
1231,181,2021,7992,7992,1,OC
1231,182,2021,6374,6374,1,BC
1231,183,2021,4767,4767,1,BC
1231,195,2021,951,951,1,BC
1232,141,2021,16954,16954,1,MBC
1232,150,2021,10284,10284,1,BC
1232,195,2021,952,952,1,MBC
1233,131,2021,24120,24294,3,BC
1233,132,2021,23315,23315,1,BC
1233,133,2021,22804,22804,1,BC
1233,133,2021,22857,22857,1,MBC
1233,134,2021,22597,22597,1,BC
1233,134,2021,21878,21878,1,OC
1233,135,2021,21141,21141,1,BC
1233,135,2021,21317,21317,1,OC
1233,136,2021,20574,20574,1,MBC
1233,138,2021,19137,19137,1,BC
1233,139,2021,18623,18665,2,BC
1233,140,2021,17791,17791,1,BC
1233,141,2021,16919,17126,2,BC
1233,141,2021,16911,16911,1,OC
1233,144,2021,14762,14762,1,BC
1233,145,2021,13895,14005,2,BC
1233,146,2021,13519,13519,1,MBC
1233,147,2021,12726,12726,1,BC
1233,147,2021,12800,12800,1,MBC
1233,149,2021,11255,11255,1,BC
1233,150,2021,10543,10543,1,BC
1233,150,2021,10570,10570,1,MBC
1233,152,2021,8782,8782,1,BC
1233,153,2021,8282,8282,1,BC
1233,155,2021,6739,6739,1,MBC
1233,158,2021,4232,4232,1,OC
1233,160,2021,2812,2812,1,BC
1233,162,2021,1063,1063,1,MBC
1233,162,2021,1331,1331,1,SC
1233,172,2021,222,222,1,BC
1233,176,2021,16811,16811,1,BC
1233,195,2021,953,953,1,OC
1233,89,2021,26168,26168,1,BC
1234,195,2021,954,954,1,BC
1236,195,2021,955,955,1,BC
1237,131,2021,24177,24208,2,MBC
1237,132,2021,23476,23476,1,MBC
1237,134,2021,22011,22011,1,MBC
1237,135,2021,21476,21476,1,BC
1237,136,2021,20762,20762,1,MBC
1237,137,2021,19891,19891,1,SC
1237,138,2021,19316,19381,2,MBC
1237,139,2021,18641,18641,1,MBC
1237,140,2021,17913,17913,1,MBC
1237,141,2021,17200,17200,1,BC
1237,141,2021,16917,17229,3,MBC
1237,141,2021,17054,17054,1,OC
1237,143,2021,15575,15575,1,MBC
1237,144,2021,14824,14824,1,BC
1237,144,2021,14646,14898,2,MBC
1237,144,2021,14982,14982,1,SC
1237,145,2021,13985,13985,1,MBC
1237,146,2021,13193,13193,1,BC
1237,146,2021,13215,13278,3,MBC
1237,147,2021,12762,15665,2,BC
1237,147,2021,12490,12756,2,MBC
1237,148,2021,11798,11798,1,BC
1237,149,2021,11190,11223,2,BC
1237,149,2021,11088,11151,3,MBC
1237,150,2021,10391,10440,2,BC
1237,150,2021,10504,10504,1,MBC
1237,151,2021,9671,9671,1,BC
1237,151,2021,9573,9755,4,MBC
1237,152,2021,8737,9071,4,BC
1237,152,2021,9022,9022,1,MBC
1237,153,2021,8066,8253,3,BC
1237,154,2021,7274,7458,2,MBC
1237,155,2021,6522,6764,9,BC
1237,156,2021,5861,6660,3,BC
1237,156,2021,5997,5997,1,MBC
1237,156,2021,6673,6673,1,SC
1237,157,2021,4995,5271,5,BC
1237,158,2021,4363,4363,1,BC
1237,158,2021,4429,4429,1,MBC
1237,159,2021,3463,3761,13,BC
1237,160,2021,2699,2973,4,BC
1237,160,2021,2671,2972,2,MBC
1237,161,2021,1876,1876,1,BC
1237,161,2021,2071,2071,1,OC
1237,162,2021,1032,1355,3,BC
1237,162,2021,1181,1181,1,MBC
1237,162,2021,1194,1194,1,OC
1237,165,2021,413,413,1,BC
1237,174,2021,20356,20356,1,BC
1237,175,2021,18524,18524,1,BC
1237,176,2021,16821,16821,1,BC
1237,176,2021,16809,16809,1,MBC
1238,120,2021,25129,25129,1,BC
1238,131,2021,24102,24102,1,BC
1238,132,2021,23628,23628,1,MBC
1238,134,2021,22136,22136,1,BC
1238,135,2021,21302,22278,2,BC
1238,136,2021,20732,20732,1,BC
1238,136,2021,20662,20662,1,SC
1238,137,2021,19876,19876,1,BC
1238,138,2021,19215,19215,1,BC
1238,140,2021,17928,17928,1,BC
1238,140,2021,17658,17886,3,MBC
1238,142,2021,16315,16315,1,MBC
1238,144,2021,14720,14720,1,OC
1238,147,2021,12480,12684,2,BC
1238,148,2021,11722,12053,3,MBC
1238,150,2021,10427,10427,1,BC
1238,151,2021,9723,12154,2,BC
1238,151,2021,9710,9710,1,SC
1238,159,2021,3522,3522,1,BC
1238,162,2021,1074,1074,1,MBC
1238,195,2021,956,956,1,BC
1239,195,2021,957,957,1,OC
1240,195,2021,958,958,1,BC
1241,131,2021,24165,24295,2,BC
1241,132,2021,23569,23569,1,SC
1241,133,2021,22764,22764,1,OC
1241,134,2021,22015,22015,1,MBC
1241,135,2021,21239,21285,2,MBC
1241,137,2021,19841,19841,1,BC
1241,143,2021,15710,15710,1,BC
1241,148,2021,11800,11800,1,OC
1241,149,2021,11203,11203,1,OC
1241,157,2021,5375,5375,1,BC
1241,158,2021,4264,4264,1,BC
1241,159,2021,2910,2910,1,OC
1241,89,2021,26179,26183,2,SC
1242,195,2021,960,960,1,OC
1243,106,2021,25783,25783,1,BC
1243,160,2021,2638,2638,1,MBC
1243,195,2021,961,961,1,BC
1243,90,2021,26145,26145,1,BC
1244,195,2021,962,962,1,OC
1247,195,2021,963,963,1,SC
1248,195,2021,964,964,1,OC
1249,195,2021,965,965,1,BC
1251,195,2021,966,966,1,MBC
1253,195,2021,967,967,1,BC
1254,195,2021,968,968,1,BC
1255,195,2021,969,969,1,BC
1258,195,2021,971,971,1,BC
1259,195,2021,972,972,1,OC
1261,195,2021,973,973,1,OC
1262,195,2021,974,974,1,BC
1264,195,2021,975,975,1,BC
1265,195,2021,976,976,1,BC
1266,195,2021,977,977,1,BC
1267,195,2021,978,978,1,OC
1268,195,2021,979,979,1,BC
1269,195,2021,980,980,1,BC
1270,195,2021,981,981,1,BC
1271,195,2021,982,982,1,OC
1272,195,2021,983,983,1,BC
1273,195,2021,984,984,1,BC
1275,195,2021,986,986,1,OC
1276,195,2021,987,987,1,OC
1278,195,2021,988,988,1,BC
1279,195,2021,989,989,1,BC
1284,195,2021,990,990,1,BC
1286,195,2021,991,991,1,BC
1287,195,2021,992,992,1,BC
1292,195,2021,993,993,1,OC
1293,195,2021,994,994,1,BC
1294,195,2021,995,995,1,BC
1295,195,2021,996,996,1,BC
1297,195,2021,997,997,1,BC
1298,195,2021,998,998,1,BC
1300,195,2021,999,999,1,BC
1301,131,2021,24094,24094,1,SC
1301,132,2021,23348,23348,1,BC
1301,133,2021,22754,22754,1,MBC
1301,138,2021,19131,19318,2,BC
1301,139,2021,18411,18572,2,BC
1301,139,2021,18489,18489,1,MBC
1301,140,2021,17828,17828,1,BC
1301,140,2021,17859,17859,1,OC
1301,141,2021,17089,17089,1,MBC
1301,146,2021,13412,13412,1,BC
1301,147,2021,12577,12577,1,BC
1301,149,2021,11115,11115,1,BC
1301,149,2021,11189,11189,1,MBC
1301,150,2021,10322,10455,3,BC
1301,152,2021,9087,9087,1,BC
1301,152,2021,9050,9050,1,MBC
1301,153,2021,8020,8020,1,BC
1301,154,2021,7400,7400,1,BC
1301,156,2021,6665,6665,1,BC
1301,160,2021,2907,2907,1,BC
1301,161,2021,2089,2089,1,BC
1301,195,2021,1000,1000,1,BC
1302,195,2021,1001,1001,1,BC
1303,131,2021,23376,23376,1,BC
1303,132,2021,23375,23590,3,BC
1303,133,2021,22601,22623,2,MBC
1303,134,2021,21976,21976,1,BC
1303,134,2021,21900,21900,1,SC
1303,136,2021,20636,20636,1,BC
